	topic	sentence_1	sentence_2	label
2201	Offshore drilling	Offshore oil drilling poses a constant threat to our environment.	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	SS
2202	Offshore drilling	Thus, a high technical and sophisticated solution that is relatively simple to implement can be provided for in low technical scenarios.	99 Vaughan & Lenton, supra note 18, at 764 (noting that smaller particles are ideal because they do not absorb outgoing longwave radiation).	DTORCD
2203	Offshore drilling	Offshore oil drilling poses a constant threat to our environment.	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	NS
2204	Offshore drilling	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	Oil Drilling can lead...people are offshore drilling they can cause a lot of problems if something goes wrong.	NS
2205	Offshore drilling	"Con Offshore oil rigs are vulnerable to storms ""Offshore Drilling is a Dirty Business."""	But people who say no to offshore drilling say that drilling won't lower gas prices anytime soon - and will damage our beaches and wildlife.	SS
2206	Offshore drilling	"""But if the spill continues to grow as it is now, it poses a serious risk that [Mr."	To further counter the point made by the proposition, the opposition would also say that local offshore drilling can potentially have environmentally friendly effects.	NS
2207	Offshore drilling	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	The higher development costs of drilling, the lack of heavy-duty equipment, technological limitations, and high project risks were key issues that made deepwater projects commercially unviable.	NS
2208	Offshore drilling	This shows that offshore drilling has serious consequences that outweigh the very slight benefits the opposition are citing.	We also feel that, while it is politically tough to challenge oil companies due to the high profitability, the great risks outweigh the benefits.	HS
2209	Offshore drilling	Offshore drilling creates toxic waste products that contaminate fish and marine life.	"The groups sent a letter to all 100 U.S. senators Monday, arguing the accident illustrates that offshore drilling is an ""inherently dangerous, risky and dirty business."""	SS
2210	Offshore drilling	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	But people who say no to offshore drilling say that drilling won't lower gas prices anytime soon - and will damage our beaches and wildlife.	NS
2211	Offshore drilling	"""I do not have a sense of how much damage it will do."	Electronic voting, which includes touch screens and optical scanners that read ballots, have helped reduce human error in the voting process.	DTORCD
2212	Offshore drilling	"Con Offshore oil rigs are vulnerable to storms ""Offshore Drilling is a Dirty Business."""	A moratorium on offshore drilling is also necessary due to the amount of damage and pollution drilling does to the environment.	NS
2213	Offshore drilling	In addition, opening up additional offshore areas to drilling poses real threats to our ocean and coastal ecosystems and economies.	"And the pipelines, development, and infrastructure that come with drilling scar beaches, disrupt marine life and undermine coastal tourism and fishing economies."""	HS
2214	Offshore drilling	Those exploratory findings could inform potential drilling, if the BOEM allows for Atlantic coast leasing in its 2017-2022 ocean energy exploration plan.	It owns and operates a fleet of drilling units designed for offshore oil and gas exploration and development, as well as for operations in harsh environments.	NS
2215	Offshore drilling	To further counter the point made by the proposition, the opposition would also say that local offshore drilling can potentially have environmentally friendly effects.	However, subsea wells are relatively inaccessible at the ocean floor and this fundamental problem is exacerbated by the rigors of the maintenance-intensive subsea environment.	NS
2216	Offshore drilling	He wants oil companies held responsible for damage and wants the $75 million cap on damages removed, saying it ''creates a ''moral hazard'' for oil companies.	The higher development costs of drilling, the lack of heavy-duty equipment, technological limitations, and high project risks were key issues that made deepwater projects commercially unviable.	NS
2217	Offshore drilling	Offshore drilling creates toxic waste products that contaminate fish and marine life.	We worry that offshore oil drilling is unsafe and poses too great of a threat to our communities.	SS
2218	Offshore drilling	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	SS
2219	Offshore drilling	These savings are achieved through minimizing or eliminating drilling problems and unproductive flat lines.	We create drilling systems that offers unparalleled efficiency in drilling performance, maintenance, reliability and mobility.	NS
2220	Offshore drilling	A moratorium on offshore drilling is also necessary due to the amount of damage and pollution drilling does to the environment.	The higher development costs of drilling, the lack of heavy-duty equipment, technological limitations, and high project risks were key issues that made deepwater projects commercially unviable.	NS
2221	Offshore drilling	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	NS
2222	Offshore drilling	The long-term risks and negative effects of offshore drilling far outweigh the short-term financial benefits.	The higher development costs of drilling, the lack of heavy-duty equipment, technological limitations, and high project risks were key issues that made deepwater projects commercially unviable.	NS
2223	Offshore drilling	VSS Pro helps ensure shift coverage, reduce overtime, track time-off, view staff availability and contact information.	Thus, the price of oil and gas is expected to rise in the future amounting to more capital expenditure on oil and gas E&P activities.	DTORCD
2224	Offshore drilling	The long-term risks and negative effects of offshore drilling far outweigh the short-term financial benefits.	Declining demand for oil has had an adverse effect on the offshore drilling industry because lower oil prices reduce day rates earned by offshore drilling rigs.	NS
2225	Offshore drilling	"Ofshore oil drillling presents a considerable rsik but orginal sentence intention is ""chronic low level leaking and routine discharge.... presents considerable risk""."	To further counter the point made by the proposition, the opposition would also say that local offshore drilling can potentially have environmentally friendly effects.	NS
2226	Offshore drilling	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	Offshore drilling generally takes place off the coast, which could have a significant impact on the environment, especially on plants and animals.	NS
2227	Offshore drilling	"And the pipelines, development, and infrastructure that come with drilling scar beaches, disrupt marine life and undermine coastal tourism and fishing economies."""	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	SS
2228	Offshore drilling	"And the pipelines, development, and infrastructure that come with drilling scar beaches, disrupt marine life and undermine coastal tourism and fishing economies."""	Pipelines from oil rigs to the shore can leak and even burst, releasing very large quantities of oil into the Oceans and onto coastlines.	HS
2229	Offshore drilling	To further counter the point made by the proposition, the opposition would also say that local offshore drilling can potentially have environmentally friendly effects.	7. The current moratorium was put in place decades ago to protect us from the danger of oil spills along our coastlines and beaches.	NS
2230	Offshore drilling	Those exploratory findings could inform potential drilling, if the BOEM allows for Atlantic coast leasing in its 2017-2022 ocean energy exploration plan.	The Corporation's mission is to change the way wells are drilled; by reducing drilling risk and increasing operational efficiency TESCO generates real value for its customers.	NS
2231	Offshore drilling	Oil Drilling can lead...people are offshore drilling they can cause a lot of problems if something goes wrong.	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	DTORCD
2232	Offshore drilling	To further counter the point made by the proposition, the opposition would also say that local offshore drilling can potentially have environmentally friendly effects.	"The groups sent a letter to all 100 U.S. senators Monday, arguing the accident illustrates that offshore drilling is an ""inherently dangerous, risky and dirty business."""	NS
2233	Offshore drilling	It is expected that the number of trained users will double in the near future.	We are a global community of visionary businesses, social entrepreneurs and dedicated change agents advocating for sustainability, personal transformation and eco-creative living.	DTORCD
2234	Offshore drilling	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	He wants oil companies held responsible for damage and wants the $75 million cap on damages removed, saying it ''creates a ''moral hazard'' for oil companies.	NS
2235	Offshore drilling	Shopping is one of those necessary evils one must accomplish in everyday life.	"The Op-Ed argued that the anti-drone campaign was ""doing damage"" and not taking seriously enough the violence of the Taliban."	DTORCD
2236	Offshore drilling	Offshore oil drilling poses a constant threat to our environment.	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	NS
2237	Offshore drilling	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	He wants oil companies held responsible for damage and wants the $75 million cap on damages removed, saying it ''creates a ''moral hazard'' for oil companies.	NS
2238	Offshore drilling	This shows that offshore drilling has serious consequences that outweigh the very slight benefits the opposition are citing.	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	NS
2239	Offshore drilling	7. The current moratorium was put in place decades ago to protect us from the danger of oil spills along our coastlines and beaches.	"The groups sent a letter to all 100 U.S. senators Monday, arguing the accident illustrates that offshore drilling is an ""inherently dangerous, risky and dirty business."""	HS
2240	Offshore drilling	But opponents argue that more drilling offshore could damage sensitive ecosystems.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	HS
2241	Offshore drilling	The biggest problem with offshore drilling would be that it could potentially destroy the wildlife and their habitats.	"And the pipelines, development, and infrastructure that come with drilling scar beaches, disrupt marine life and undermine coastal tourism and fishing economies."""	SS
2242	Offshore drilling	"Ofshore oil drillling presents a considerable rsik but orginal sentence intention is ""chronic low level leaking and routine discharge.... presents considerable risk""."	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	HS
2243	Offshore drilling	The biggest problem with offshore drilling would be that it could potentially destroy the wildlife and their habitats.	We also feel that, while it is politically tough to challenge oil companies due to the high profitability, the great risks outweigh the benefits.	SS
2244	Offshore drilling	Offshore oil and gas production is more challenging than land-based installations due to the remote and harsher environment.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	NS
2245	Offshore drilling	With over 3000 oil drilling rigs across the world, oil and gas drilling jobs are on the increase creating a wide range of career opportunities.	The Corporations mission is to change the way wells are drilled; by reducing drilling risk and increasing operational efficiency TESCO generates real value for its customers.	NS
2246	Offshore drilling	"Con Offshore oil rigs are vulnerable to storms ""Offshore Drilling is a Dirty Business."""	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	NS
2247	Offshore drilling	* Weather: Offshore and onshore drilling rigs offer distinct challenges for oil rig workers no experience.	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	NS
2248	Offshore drilling	The biggest problem with offshore drilling would be that it could potentially destroy the wildlife and their habitats.	Offshore drilling generally takes place off the coast, which could have a significant impact on the environment, especially on plants and animals.	HS
2249	Offshore drilling	We create drilling systems that offers unparalleled efficiency in drilling performance, maintenance, reliability and mobility.	It owns and operates a fleet of drilling units designed for offshore oil and gas exploration and development, as well as for operations in harsh environments.	SS
2250	Offshore drilling	"And the pipelines, development, and infrastructure that come with drilling scar beaches, disrupt marine life and undermine coastal tourism and fishing economies."""	But people who say no to offshore drilling say that drilling won't lower gas prices anytime soon - and will damage our beaches and wildlife.	HS
2251	Offshore drilling	So the technique might need to become more efficient before it can be fully successful in all patients.	In some cases, a virtual object may be modified in real time by actor 101 and the results shown immediately.	DTORCD
2252	Offshore drilling	Offshore oil and gas production is more challenging than land-based installations due to the remote and harsher environment.	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	SS
2253	Offshore drilling	The long-term risks and negative effects of offshore drilling far outweigh the short-term financial benefits.	This shows that offshore drilling has serious consequences that outweigh the very slight benefits the opposition are citing.	HS
2254	Offshore drilling	We worry that offshore oil drilling is unsafe and poses too great of a threat to our communities.	Pipelines from oil rigs to the shore can leak and even burst, releasing very large quantities of oil into the Oceans and onto coastlines.	SS
2255	Offshore drilling	Oil Drilling can lead...people are offshore drilling they can cause a lot of problems if something goes wrong.	Offshore drilling is a dirty and dangerous practice that threatens the health of our oceans and the communities that depend on them.	SS
2256	Offshore drilling	Advantages There are several benefits to offshore drilling: 1. Jobs Offshore oil rigs provide many primary, secondary and tertiary jobs.	Rising Demand for Hydrocarbons Is Expected to Boost Offshore Drilling in Geographically Challenging and Remote Regions Such as the Arctic Sea 4.1.3	NS
2257	Offshore drilling	[ 16 ]Offshore facilities pose an environmental risk of oil spills .	[16] The moratorium could have an adverse effect on Diamond Offshore, which leases six offshore drilling rigs in the Gulf of Mexico.	NS
2258	Offshore drilling	Offshore drilling creates toxic waste products that contaminate fish and marine life.	The higher development costs of drilling, the lack of heavy-duty equipment, technological limitations, and high project risks were key issues that made deepwater projects commercially unviable.	NS
2259	Offshore drilling	The arguments are largely recycled from the battle against the Kyoto Protocol, claiming emission cuts will cripple the economy.	Bitcoin users exchange cash for digital money using online exchanges, then store it in a computer program that serves as a wallet.	DTORCD
2260	Offshore drilling	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	Offshore drilling is a dirty and dangerous practice that threatens the health of our oceans and the communities that depend on them.	NS
2261	Offshore drilling	Offshore wells emit air pollutants that are known carcinogens, cause respiratory problems and worsen global warming.	To further counter the point made by the proposition, the opposition would also say that local offshore drilling can potentially have environmentally friendly effects.	NS
2262	Offshore drilling	The oil rig disaster proves offshore drilling is too risky.	* Weather: Offshore and onshore drilling rigs offer distinct challenges for oil rig workers no experience.	NS
2263	Offshore drilling	Rising Demand for Hydrocarbons Is Expected to Boost Offshore Drilling in Geographically Challenging and Remote Regions Such as the Arctic Sea 4.1.3	Those exploratory findings could inform potential drilling, if the BOEM allows for Atlantic coast leasing in its 2017-2022 ocean energy exploration plan.	NS
2264	Offshore drilling	This shows that offshore drilling has serious consequences that outweigh the very slight benefits the opposition are citing.	[16] The moratorium could have an adverse effect on Diamond Offshore, which leases six offshore drilling rigs in the Gulf of Mexico.	NS
2265	Offshore drilling	The oil rig disaster proves offshore drilling is too risky.	Offshore drilling creates toxic waste products that contaminate fish and marine life.	SS
2266	Offshore drilling	The moratorium of offshore drilling should be held because the risks far outweigh the potential costs.	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	NS
2267	Offshore drilling	Offshore drilling is responsible for human deaths and injuries, environmental damage, and widespread pollution.	The consequences of natural oil seeps are inevitable while offshore oil drilling accidents can be prevented by responsible supervision.	SS
2268	Offshore drilling	The moratorium of offshore drilling should be held because the risks far outweigh the potential costs.	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	SS
2269	Offshore drilling	The oil rig disaster proves offshore drilling is too risky.	Oil Drilling can lead...people are offshore drilling they can cause a lot of problems if something goes wrong.	SS
2270	Offshore drilling	The oil rig disaster proves offshore drilling is too risky.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	SS
2271	Offshore drilling	The biggest problem with offshore drilling would be that it could potentially destroy the wildlife and their habitats.	Offshore drilling is a dirty and dangerous practice that threatens the health of our oceans and the communities that depend on them.	SS
2272	Offshore drilling	Offshore drilling creates toxic waste products that contaminate fish and marine life.	In addition, opening up additional offshore areas to drilling poses real threats to our ocean and coastal ecosystems and economies.	HS
2273	Offshore drilling	Of course, synonymous editing could have important effects on codon usage, m RNA stability, or regulatory sequence conservation ( C hamary et al .	"But it has been difficult to find out how many ""nano"" consumer products are on the market and which merchandise could be called ""nano."""	DTORCD
2274	Offshore drilling	Except where geological or other risk is unacceptable, high well costs are rarely a deterrent to drilling.	"""But if the spill continues to grow as it is now, it poses a serious risk that [Mr."	NS
2275	Offshore drilling	The biggest problem with offshore drilling would be that it could potentially destroy the wildlife and their habitats.	"""But if the spill continues to grow as it is now, it poses a serious risk that [Mr."	DTORCD
2276	Offshore drilling	Still Drill, Baby-Despite Spill Little rethinking of oil after Deepwater disaster BP's offshore oil rig going up in flames in the worst oil spill in US history.	The higher development costs of drilling, the lack of heavy-duty equipment, technological limitations, and high project risks were key issues that made deepwater projects commercially unviable.	NS
2277	Offshore drilling	The consequences of natural oil seeps are inevitable while offshore oil drilling accidents can be prevented by responsible supervision.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	SS
2278	Offshore drilling	[ 16 ]Offshore facilities pose an environmental risk of oil spills .	"The groups sent a letter to all 100 U.S. senators Monday, arguing the accident illustrates that offshore drilling is an ""inherently dangerous, risky and dirty business."""	SS
2279	Offshore drilling	Offshore oil drilling poses a constant threat to our environment.	"Con Offshore oil rigs are vulnerable to storms ""Offshore Drilling is a Dirty Business."""	NS
2280	Offshore drilling	"Con Offshore oil rigs are vulnerable to storms ""Offshore Drilling is a Dirty Business."""	Still Drill, Baby-Despite Spill Little rethinking of oil after Deepwater disaster BP's offshore oil rig going up in flames in the worst oil spill in US history.	NS
2281	Offshore drilling	This shows that offshore drilling has serious consequences that outweigh the very slight benefits the opposition are citing.	Offshore drilling is a dirty and dangerous practice that threatens the health of our oceans and the communities that depend on them.	HS
2282	Offshore drilling	Thousands more await life enhancing tissue transplants.	After that they are able to visualize the data generated by their objects, interact with them and re-program their Internet connected objects.	DTORCD
2283	Offshore drilling	In addition, opening up additional offshore areas to drilling poses real threats to our ocean and coastal ecosystems and economies.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	HS
2284	Offshore drilling	Advantages There are several benefits to offshore drilling: 1. Jobs Offshore oil rigs provide many primary, secondary and tertiary jobs.	The offshore service industry, after years of success in technologically demanding environments, may have begun to contract as opportunities fall off.	NS
2285	Offshore drilling	There are many offshore drilling jobs opportunities HOW EASY IS IT TO GET OFFSHORE DRILLING JOBS?	Advantages There are several benefits to offshore drilling: 1. Jobs Offshore oil rigs provide many primary, secondary and tertiary jobs.	SS
2286	Offshore drilling	Offshore oil drilling poses a constant threat to our environment.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	HS
2287	Offshore drilling	Despite technological advances, drilling off our coasts still poses grave risks, including accidental and hurricane-related oil spills.	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	NS
2288	Offshore drilling	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	Still Drill, Baby-Despite Spill Little rethinking of oil after Deepwater disaster BP's offshore oil rig going up in flames in the worst oil spill in US history.	NS
2289	Offshore drilling	The long-term risks and negative effects of offshore drilling far outweigh the short-term financial benefits.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	SS
2290	Offshore drilling	Offshore drilling is responsible for human deaths and injuries, environmental damage, and widespread pollution.	[1]Falling oil prices reduce the revenue generated by oil companies and thus make drilling in deep-water locations prohibitively expensive.	NS
2291	Offshore drilling	The long-term risks and negative effects of offshore drilling far outweigh the short-term financial benefits.	We worry that offshore oil drilling is unsafe and poses too great of a threat to our communities.	HS
2292	Offshore drilling	"""If the machines had a paper trail, anyone could inspect the outcome, because the paper would give you the right answer."""	Would you rather the testing animal die, or a man on his deathbed who needs a certain medicine which must be verified first?	DTORCD
2293	Offshore drilling	There are many offshore drilling jobs opportunities HOW EASY IS IT TO GET OFFSHORE DRILLING JOBS?	The offshore service industry, after years of success in technologically demanding environments, may have begun to contract as opportunities fall off.	SS
2294	Offshore drilling	However, subsea wells are relatively inaccessible at the ocean floor and this fundamental problem is exacerbated by the rigors of the maintenance-intensive subsea environment.	Declining demand for oil has had an adverse effect on the offshore drilling industry because lower oil prices reduce day rates earned by offshore drilling rigs.	NS
2295	Offshore drilling	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	Premise - Offshore oil drill operations have an unavoidable risk of oil spill but importing on oil tankers carries an even greater risk.	NS
2296	Offshore drilling	The long-term risks and negative effects of offshore drilling far outweigh the short-term financial benefits.	"And the pipelines, development, and infrastructure that come with drilling scar beaches, disrupt marine life and undermine coastal tourism and fishing economies."""	SS
2297	Offshore drilling	Despite technological advances, drilling off our coasts still poses grave risks, including accidental and hurricane-related oil spills.	Declining demand for oil has had an adverse effect on the offshore drilling industry because lower oil prices reduce day rates earned by offshore drilling rigs.	NS
2298	Offshore drilling	The offshore drilling services market is driven by increasing offshore discoveries and exponentially increasing demand for energy across the globe.	With over 3000 oil drilling rigs across the world, oil and gas drilling jobs are on the increase creating a wide range of career opportunities.	SS
2299	Offshore drilling	Offshore drilling creates toxic waste products that contaminate fish and marine life.	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	HS
2300	Offshore drilling	The offshore drilling services market is driven by increasing offshore discoveries and exponentially increasing demand for energy across the globe.	Rising Demand for Hydrocarbons Is Expected to Boost Offshore Drilling in Geographically Challenging and Remote Regions Such as the Arctic Sea 4.1.3	HS
2301	Offshore drilling	The moratorium of offshore drilling should be held because the risks far outweigh the potential costs.	[16] The moratorium could have an adverse effect on Diamond Offshore, which leases six offshore drilling rigs in the Gulf of Mexico.	NS
2302	Offshore drilling	One of the most common use cases for big data technology is social media analytics.	Digital Sales Executive jobs - New York, NY& work closely with our advertising clients, partners and sales team.	DTORCD
2303	Offshore drilling	Oil Drilling can lead...people are offshore drilling they can cause a lot of problems if something goes wrong.	[16] The moratorium could have an adverse effect on Diamond Offshore, which leases six offshore drilling rigs in the Gulf of Mexico.	NS
2304	Offshore drilling	But opponents argue that more drilling offshore could damage sensitive ecosystems.	Declining demand for oil has had an adverse effect on the offshore drilling industry because lower oil prices reduce day rates earned by offshore drilling rigs.	NS
2305	Offshore drilling	The long-term risks and negative effects of offshore drilling far outweigh the short-term financial benefits.	In addition, opening up additional offshore areas to drilling poses real threats to our ocean and coastal ecosystems and economies.	SS
2306	Offshore drilling	The biggest problem with offshore drilling would be that it could potentially destroy the wildlife and their habitats.	7. The current moratorium was put in place decades ago to protect us from the danger of oil spills along our coastlines and beaches.	SS
2307	Offshore drilling	"Ofshore oil drillling presents a considerable rsik but orginal sentence intention is ""chronic low level leaking and routine discharge.... presents considerable risk""."	(A) Chronic low-level leaking and the routine discharge of drilling mud and mineral salts present considerable environmental risk during offshore oil drilling.	HS
2308	Offshore drilling	The moratorium of offshore drilling should be held because the risks far outweigh the potential costs.	In addition, opening up additional offshore areas to drilling poses real threats to our ocean and coastal ecosystems and economies.	SS
2309	Offshore drilling	A moratorium on offshore drilling is also necessary due to the amount of damage and pollution drilling does to the environment.	Offshore drilling is a dirty and dangerous practice that threatens the health of our oceans and the communities that depend on them.	HS
2310	Offshore drilling	"And the pipelines, development, and infrastructure that come with drilling scar beaches, disrupt marine life and undermine coastal tourism and fishing economies."""	Offshore drilling is a dirty and dangerous practice that threatens the health of our oceans and the communities that depend on them.	HS
2311	Offshore drilling	The oil rig disaster proves offshore drilling is too risky.	This shows that offshore drilling has serious consequences that outweigh the very slight benefits the opposition are citing.	HS
2312	Offshore drilling	If the power grid should go down, then these fuel cells can be powered up to produce electricity with no harmful emissions.	The uncontrolled gases that are formed from 5.7 million m solid waste are used as fuels in the special gas motors that contain 20 cylinders.	DTORCD
2313	Offshore drilling	The Corporation's mission is to change the way wells are drilled; by reducing drilling risk and increasing operational efficiency TESCO generates real value for its customers.	It owns and operates a fleet of drilling units designed for offshore oil and gas exploration and development, as well as for operations in harsh environments.	SS
2314	Organ donation	Medical researchers are working with donated organs and tissues to achieve breakthroughs in medicine saving and improving millions of lives.	According to Donate Life PA, organ donations can save up to eight lives and help improve the quality of life of more than 50 people.	HS
2315	Organ donation	One donor can save up to nine lives and many more can be saved through tissue donation.	And many families say that knowing their loved one helped save other lives helped them cope with their loss.	NS
2316	Organ donation	California Organ & Tissue Donation Facts Donating your healthy organs for transplant can help save up to 8 lives or approximately 50 people with a tissue donation.	Organ Donation: The Gift of Life Many people are alive today and leading productive lives because medical science has become so skilled in transplanting some essential organs.	SS
2317	Organ donation	Organs are used to save lives by replacing diseased organs with healthy ones.	Tissues, such as bone, ligaments and tendons, can be donated and are needed to repair injured or diseased joints and bones.	SS
2318	Organ donation	This medical research is important to understanding diseases in humans so that lives may be saved and improved.	"Many families of deceased donors acknowledge that the ""gift of life"" made possible by organ donation helps them cope with their tragic loss."	DTORCD
2319	Organ donation	These transplants have improved the quality living of the people and help them live healthier and longer.	One donor can save the life of several people and greatly enhance the life of many more from tissue donation.	SS
2320	Organ donation	They even come with a lot of choices and options now, so you have plenty to choose from.	The medical field uses the virtual reality simulation, for emergency training, for surgical training and is also used to help people with phobias.	DTORCD
2321	Organ donation	Costs Myth:  I can't afford the medical costs associated with donating my organs and tissue.	(continues)BARRIERS TO LIVING DONATIONBeyond the barriers to deceased organ and tissue donation described above, there are additional barriers to living donation.	NS
2322	Organ donation	Information on Organ Donation Why Donate?Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	The culmination of the process occurs when the person donates-and saves or enhances the lives of as many as eight people who need an organ transplant.	HS
2323	Organ donation	A living donor can save and/or greatly improve the quality of life of a transplant candidate.	Your decision to be an organ donor will not affect any aspect of saving your life before your donation saves another life.	NS
2324	Organ donation	One donor can save the life of several people and greatly enhance the life of many more from tissue donation.	Information on Organ Donation Why Donate?Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	HS
2325	Organ donation	The Joshua Abbott Organ and Tissue Donor Registry allows you to opt out of donating organs and/or tissues for research.	California Organ & Tissue Donation Facts Donating your healthy organs for transplant can help save up to 8 lives or approximately 50 people with a tissue donation.	NS
2326	Organ donation	Organs are used to save lives by replacing diseased organs with healthy ones.	By donating your organs after you die, you can save or improve as many as 50 lives.	HS
2327	Organ donation	Organ donation is a great boon of modern surgery.	Tissues, such as bone, ligaments and tendons, can be donated and are needed to repair injured or diseased joints and bones.	NS
2328	Organ donation	Cadaver organ donation in India Organ donation takes healthy organs and tissues from one person for transplantation into another.	The culmination of the process occurs when the person donates-and saves or enhances the lives of as many as eight people who need an organ transplant.	NS
2329	Organ donation	By donating your organs after you die, you can save or improve as many as 50 lives.	One donor can save the life of several people and greatly enhance the life of many more from tissue donation.	HS
2330	Organ donation	Organ donation is a great boon of modern surgery.	The organ A healthy human can donate a kidney, part of the liver, bone marrow, and blood without serious long term health risks.	NS
2331	Organ donation	Organs are used to save lives by replacing diseased organs with healthy ones.	"""Research"" means making recovered organs, eyes and tissues that are not able to be transplanted offered to doctors and scientists to help cure diseases."	NS
2332	Organ donation	The investment will be used to increase Logic Nets' product development and deployment capacity.	A male bee, especially a honeybee, that is characteristically stingless, performs no work, and produces no honey.	DTORCD
2333	Organ donation	This medical research is important to understanding diseases in humans so that lives may be saved and improved.	Information on Organ Donation Why Donate?Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	NS
2334	Organ donation	Donating Organs or Body By donating an organs or tissue, you could save the lives or ease the suffering of many people.	Organ Donation: The Gift of Life Many people are alive today and leading productive lives because medical science has become so skilled in transplanting some essential organs.	SS
2335	Organ donation	Scientists need human organs and tissues for important research leading to treatments and cures for a multitude of diseases.	Your decision to become an organ and tissue donor can help save or significantly improve the lives of many people.	HS
2336	Organ donation	Organ Donation vs. Whole Body Donation Well known in our culture is the value of organ donation (organ transplant) to save lives.	By becoming an organ and/or a tissue donor, you could save the lives of up to 5 people who are in end-stage organ failure.	SS
2337	Organ donation	Because you may save up to eight lives through organ donation and enhance many others through tissue donation.	This medical research is important to understanding diseases in humans so that lives may be saved and improved.	NS
2338	Organ donation	The major problem facing transplantation programs world-wide is a shortage of suitable donor organs.	Efforts to increase donor organ availability - The organ donation process is relatively inefficient for a number of reasons.	HS
2339	Organ donation	Perhaps some fear that incentives could backfire and lower donation rates.	It is difficult to obtain consent from bereaved families for organ donation and may be regarded as causing an injury to the dead body.	SS
2340	Organ donation	Donating in this way can help the registry continue operations and help with saving lives.	Medical researchers are working with donated organs and tissues to achieve breakthroughs in medicine saving and improving millions of lives.	HS
2341	Organ donation	In the future, we can expect that Internet of Things also means Internet of Everything.	These drones may be able to help real estate, fight fires and find a missing persons but at what cost to our privacy.	DTORCD
2342	Organ donation	Organ Donation vs. Whole Body Donation Well known in our culture is the value of organ donation (organ transplant) to save lives.	California Organ & Tissue Donation Facts Donating your healthy organs for transplant can help save up to 8 lives or approximately 50 people with a tissue donation.	SS
2343	Organ donation	Organs are used to save lives by replacing diseased organs with healthy ones.	Donating Organs or Body By donating an organs or tissue, you could save the lives or ease the suffering of many people.	SS
2344	Organ donation	Donating Organs or Body By donating an organs or tissue, you could save the lives or ease the suffering of many people.	By becoming an organ and/or a tissue donor, you could save the lives of up to 5 people who are in end-stage organ failure.	HS
