	topic	sentence_1	sentence_2	label
3142	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	HS
3143	Stem cell research	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3144	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	HS
3145	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	Researchers are seeking ways to create stem-cell-based therapies to treat or cure illnesses such as Parkinson's disease, Alzheimer's, diabetes, heart disease and spinal-cord injuries.	SS
3146	Stem cell research	However, judging from the article, it does not seem like altering these organisms will cause major harm.	The worthy foe is not environmental regulations nor the the government or public demanding fracking moratoriums and bans.	DTORCD
3147	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Yes, there are numerous biomedical advances that can potentially lead to treatments for diseases like type I diabetes.	SS
3148	Stem cell research	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	SS
3149	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	Stem cells hold potential to treat conditions such as Alzheimer's disease, Parkinson's disease, stroke, spinal cord injury, heart disease, diabetes, burns, rheumatoid arthritis and osteoarthritis.	HS
3150	Stem cell research	Scientists say cloning offers a unique way to produce cells that may someday be used to treat diseases.	Every day that passes by is one lost opportunity for creating therapies, discovering pathways that could lead to a cure for my diabetes.	NS
3151	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	HS
3152	Stem cell research	Only through aggressive research on all fronts will the safest and most effective therapies become available for those with debilitating diseases.	More than 100 million Americans suffer from cancer, diabetes, heart disease, Alzheimer's disease, Parkinson's disease, autoimmune disorders, spinal cord injuries, and other debilitating diseases and conditions.	NS
3153	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	HS
3154	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	SS
3155	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	SS
3156	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Both embryonic and non-embryonic stem cells show potential for developing treatments for human diseases and injuries.	SS
3157	Stem cell research	Millions of people with debilitating diseases and disabilities could one day benefit from embryonic stem-cell therapy.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	SS
3158	Stem cell research	Security Any organisation looking to store files and data in the cloud will need to know how secure that information is.	Logic Nets' and ICT's ongoing collaboration has led to the delivery of large-scale expert decision support applications to major healthcare, government, and industrial organizations.	DTORCD
3159	Stem cell research	Yes, there are numerous biomedical advances that can potentially lead to treatments for diseases like type I diabetes.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3160	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	HS
3161	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	SS
3162	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	SS
3163	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Thousands of patients have had their health improved and their lives saved with adult stem cells.	SS
3164	Stem cell research	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	Harnessing this ability could one day enable researchers to grow customized cells and tissue capable of repairing damaged or diseased organs.	SS
3165	Stem cell research	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	HS
3166	Stem cell research	Consequently, more accurate digital information can be extracted without being affected by an attack from an unauthorized user.	The masked virtual images show the portions of virtual entities that would be visible if these entities actually existed in the real world.	DTORCD
3167	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	These areas have truly brought about some exciting potential for helping cure diseases.	HS
3168	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	NS
3169	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	Thousands of patients have had their health improved and their lives saved with adult stem cells.	HS
3170	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	SS
3171	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	HS
3172	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	But in the laboratory, these defective embryos could help researchers understand genetically linked diseases and develop treatments for them.	SS
3173	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	This is material is being thrown away anyway in landfills, when it could be saving lives in more ways than curing just diabetes.	NS
3174	Stem cell research	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	HS
3175	Stem cell research	Every human being has the right to live, and Stem Cell Research could be preventing this.	While the Big Data market experienced healthy growth in 2013 thanks to maturing technology and vendor support, barriers to adoption in the enterprise remain.	DTORCD
3176	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	SS
3177	Stem cell research	[ 20 ]  * Embryonic stem cells have greater plasticity, potentially allowing them to treat a wider range of diseases.	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	SS
3178	Stem cell research	Arguments can range from promises of cures for terrible diseases to the degradation of the human lives they are supposed to save.	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	NS
3179	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	They say that stem cell research will eventually find a cure for such diseases as cancer, Parkinson's disease, and muscular dystrophy.	HS
3180	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	We support the rightful use of science and technology to develop effective treatments and cures for the diseases and conditions that affect humankind.	HS
3181	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	In the end, it will result in lost opportunities for new jobs and first access to promising new treatments for a range of diseases.	NS
3182	Stem cell research	Thousands of patients have had their health improved and their lives saved with adult stem cells.	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	NS
3183	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	They say that stem cell research will eventually find a cure for such diseases as cancer, Parkinson's disease, and muscular dystrophy.	HS
3184	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	This is material is being thrown away anyway in landfills, when it could be saving lives in more ways than curing just diabetes.	DTORCD
3185	Stem cell research	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	SS
3186	Stem cell research	Every day that passes by is one lost opportunity for creating therapies, discovering pathways that could lead to a cure for my diabetes.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	SS
3187	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	HS
3188	Stem cell research	Additionally, the water used is virtually unaffected and remains clean with no byproduct after processing.	But even if this bill survives, it doesn't do enough to protect the environment and public health.	DTORCD
3189	Stem cell research	Yet further treatments using stem cells could potentially be developed thanks to their ability to repair extensive tissue damage.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	SS
3190	Stem cell research	Stimulating the human stem cell research field would be advantageous for finding cures for many diseases.	The cloned embryo produces stem cells that could regenerate the damaged tissue, without the risk of rejection.	NS
3191	Stem cell research	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	NS
3192	Stem cell research	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	SS
3193	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	Potential therapeutic applications of stem cells cut across several debilitating and deadly disease areas, including cancer and AIDS.	HS
3194	Stem cell research	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	There is empirical proof that research from adult stem cells provide greater probability of potential cuures for spinal cord injuries, and other chronic diseases.	HS
3195	Stem cell research	Going vegan is healthy, humane and environmentally friendly.	Virtual Reality applications in Neuro-psycho-physiology. Virtual Reality in Eating Disorders.	DTORCD
3196	Stem cell research	It's a research that can find new cures for old diseases like Alzheimer's and Parkinson's disease.	In the future, these cells could potentially be transplanted into patients to replace tissues damaged by diseases such as cancer.	NS
3197	Stem cell research	Scientists say cloning offers a unique way to produce cells that may someday be used to treat diseases.	Arguments can range from promises of cures for terrible diseases to the degradation of the human lives they are supposed to save.	NS
3198	Stem cell research	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	NS
3199	Stem cell research	It is their seemingly endless potential that has researchers around the globe itching to use stem cell research in lifesaving medical therapies.	This is material is being thrown away anyway in landfills, when it could be saving lives in more ways than curing just diabetes.	NS
3200	Stem cell research	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	Furthermore, if these stem cells are going to be destroyed anyways, it is best to use them to possibly help save and improve lives.	SS
3201	Stem cell research	Harnessing this ability could enable researchers to one day cure disease and save lives.	Harnessing this ability could one day enable researchers to grow customized cells and tissue that could repair damaged or diseased organs.	HS
3202	Stem cell research	Harnessing this ability could one day enable researchers to grow customized cells and tissue capable of repairing damaged or diseased organs.	They were created from embryos that have already been destroyed, and they have the ability to regenerate themselves indefinitely, creating ongoing opportunities for research.	NS
3203	Stem cell research	The Benefits of Biogas The use of biogas is practically limitless.	The proposed developments also benefit from worries about the environmental risks of coal power and safety fears surrounding nuclear energy.	DTORCD
3204	Stem cell research	Biomedical researchers hope that they can use stem cells to regenerate diseased and damaged tissue that otherwise could not regenerate on its own.	With more research, future treatments may include transplanting insulin-producing pancreatic beta cells, eliminating the need for daily medications and reducing the risk of diabetes related complications.	SS
3205	Stem cell research	Ultimately, this study could help reduce diseases, including cardiovascular, immune, and neurological diseases.	Areas of potential use for stem cells include Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, diabetes, spinal cord injuries, stroke, and heart disease.	HS
3206	Stem cell research	Embryonic stem cell research holds great promise for millions of Americans suffering from devastating diseases and conditions.	The possibilities of this research are giving hope to those with Parkinson's disease, diabetes, spinal cord injuries, autoimmune diseases, osteoporosis, cardiovascular disease, and cancer.	SS
3207	Stem cell research	Every day that passes by is one lost opportunity for creating therapies, discovering pathways that could lead to a cure for my diabetes.	With more research, future treatments may include transplanting insulin-producing pancreatic beta cells, eliminating the need for daily medications and reducing the risk of diabetes related complications.	SS
3208	Tissue engineering	The scaled-up engineered tissue production will significantly improve screening efficiency.	2014 ..Progress in understanding epigenetic regulatory mechanisms could benefit cartilage regeneration and engineering on a larger scale and provide more promising therapeutic applications.	NS
3209	Tissue engineering	It is also a well-established fact that robotization and automation help to transform emerging promising technologies into economically feasible industries.	Covalent integration of hydrogel biomaterials significantly improves the mechanical integrity of the tissue-biomaterial interface in challenging applications such as cartilage.	DTORCD
3210	Tissue engineering	The impact of tissue engineering likely will be most significant with mineralized tissues, already the focus of substantial research efforts.	The foundation of tissue engineering/regenerative medicine for either therapeutic or diagnostic applications is the ability to exploit living cells in a variety of ways.	NS
3211	Tissue engineering	The scaled-up engineered tissue production will significantly improve screening efficiency.	Thus, using nanofibers fabricated by the electrospinning method offers realistic opportunities to enhance tissue engineering.	NS
3212	Tissue engineering	Covalent integration of hydrogel biomaterials significantly improves the mechanical integrity of the tissue-biomaterial interface in challenging applications such as cartilage.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	HS
3213	Tissue engineering	Tissue engineering aims to create medical devices that, once implanted, will replace or enhance tissue function that has been impaired by disease, injury, or age.	Using a person's own cells - tissue-engineered matrices - is an innovative technique and would prove more cost eective than using products already on the market.	NS
3214	Tissue engineering	Indeed, in many cases developers create cryptocurrencies in order to make a profit.	The U.S. has been able to export natural gas to its European allies as a result from increases in domestic fracking usage.	DTORCD
3215	Tissue engineering	Tissue engineering is a novel and highly exciting field of research that aims to repair damaged tissues as well as create replacement (bioartificial) organs.	Tissue Engineering certainly has the advantage over the other options in its low cost, small recovery time, non-intrusiveness, and as a permanent fix to the problem.	NS
3216	Tissue engineering	The impact of tissue engineering likely will be most significant with mineralized tissues, already the focus of substantial research efforts.	He also foresees tissue engineering projects to benet HIV research, creating peptides to help the immune system ght the virus.	NS
3217	Tissue engineering	Tissue engineering and regenerative biology have the potential to produce breakthroughs in healing damaged body parts or even growing new organs.	Tissue engineering aims to create medical devices that, once implanted, will replace or enhance tissue function that has been impaired by disease, injury, or age.	SS
3218	Tissue engineering	2014 ..Progress in understanding epigenetic regulatory mechanisms could benefit cartilage regeneration and engineering on a larger scale and provide more promising therapeutic applications.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	SS
3219	Tissue engineering	The scaled-up engineered tissue production will significantly improve screening efficiency.	Tissue engineering and regenerative biology have the potential to produce breakthroughs in healing damaged body parts or even growing new organs.	NS
3220	Tissue engineering	The impact of tissue engineering likely will be most significant with mineralized tissues, already the focus of substantial research efforts.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	NS
3221	Tissue engineering	Thus, it is safe to predict that mutually beneficial collaboration of nanotechnologists and tissue engineers will only continue to grow.	In the long term, perspective functional biomimetic nanomaterials can enable regenerative medicine (healing from inside) and thus reduce need for tissue engineering ex vivo.	NS
3222	Tissue engineering	For tissue engineering to help alleviate clinical problems, it is necessary for tissue-engineered products to be manufactured reliably.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	NS
3223	Tissue engineering	This would lessen researchers' reliance on animals in testing new products and lead to improved therapies.	He also foresees tissue engineering projects to benet HIV research, creating peptides to help the immune system ght the virus.	NS
3224	Tissue engineering	For tissue engineering to help alleviate clinical problems, it is necessary for tissue-engineered products to be manufactured reliably.	Thus, it is safe to predict that mutually beneficial collaboration of nanotechnologists and tissue engineers will only continue to grow.	NS
3225	Tissue engineering	Global smart, automated and energy efficient homes and buildings application market in North America, 2012-2020, $million 8.3.	The cloud management system 104 can then identify the collection of resources necessary to instantiate that machine or resource.	DTORCD
3226	Tissue engineering	Computer aided tissue engineering :Computer aided tissue engineering The 3D Bioplotter offers the solution for computer aided Tissue Engineering.	Thus, it is possible to optimize the amount of tension for any given tissue, for example, to enhance viability of cells in the tissue.	NS
3227	Tissue engineering	The scaled-up engineered tissue production will significantly improve screening efficiency.	By using ultrasound to monitor tissue during processing without destroying it, the novel bioreactor could be a faster and less expensive alternative.	NS
3228	Tissue engineering	This research may provide a breakthrough in accelerating drug discovery and reducing costs, because it is rapid, high-throughput, and may reduce the need for animal testing.	Tissue Engineering certainly has the advantage over the other options in its low cost, small recovery time, non-intrusiveness, and as a permanent fix to the problem.	NS
3229	Tissue engineering	In the long term, perspective functional biomimetic nanomaterials can enable regenerative medicine (healing from inside) and thus reduce need for tissue engineering ex vivo.	This research may provide a breakthrough in accelerating drug discovery and reducing costs, because it is rapid, high-throughput, and may reduce the need for animal testing.	SS
3230	Tissue engineering	Covalent integration of hydrogel biomaterials significantly improves the mechanical integrity of the tissue-biomaterial interface in challenging applications such as cartilage.	This research may provide a breakthrough in accelerating drug discovery and reducing costs, because it is rapid, high-throughput, and may reduce the need for animal testing.	NS
3231	Tissue engineering	For tissue engineering to help alleviate clinical problems, it is necessary for tissue-engineered products to be manufactured reliably.	The foundation of tissue engineering/regenerative medicine for either therapeutic or diagnostic applications is the ability to exploit living cells in a variety of ways.	NS
3232	Tissue engineering	"The ability to precisely control the cell distribution within self-assembled tissue-like constructs could greatly improve engineered tissue function and morphology."""	Thus, it is safe to predict that mutually beneficial collaboration of nanotechnologists and tissue engineers will only continue to grow.	NS
3233	Tissue engineering	59 - 61THE IMPACT OF TISSUE ENGINEERING LIKELY WILL BE MOST SIGNIFICANT WITH MINERALIZED TISSUES, ALREADY THE FOCUS OF SUBSTANTIAL RESEARCH EFFORTS.	Thus, it is possible to optimize the amount of tension for any given tissue, for example, to enhance viability of cells in the tissue.	NS
3234	Tissue engineering	Killer App Needed Of course, multimaterial printing needn't remain beyond the budgets of home users forever.	People have been looking for ways to use the energy from moving water for a very long time.	DTORCD
3235	Tissue engineering	59 - 61THE IMPACT OF TISSUE ENGINEERING LIKELY WILL BE MOST SIGNIFICANT WITH MINERALIZED TISSUES, ALREADY THE FOCUS OF SUBSTANTIAL RESEARCH EFFORTS.	In addition to having a therapeutic application, tissue engineering can have a diagnostic application where the engineered tissue is used as a biosensor.	NS
3236	Tissue engineering	"The ability to precisely control the cell distribution within self-assembled tissue-like constructs could greatly improve engineered tissue function and morphology."""	By using ultrasound to monitor tissue during processing without destroying it, the novel bioreactor could be a faster and less expensive alternative.	NS
3237	Tissue engineering	Thus, using nanofibers fabricated by the electrospinning method offers realistic opportunities to enhance tissue engineering.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	NS
3238	Tissue engineering	2014 ..Progress in understanding epigenetic regulatory mechanisms could benefit cartilage regeneration and engineering on a larger scale and provide more promising therapeutic applications.	Tissue engineering is a novel and highly exciting field of research that aims to repair damaged tissues as well as create replacement (bioartificial) organs.	NS
3239	Tissue engineering	By using ultrasound to monitor tissue during processing without destroying it, the novel bioreactor could be a faster and less expensive alternative.	Tissue engineers have tried for years to produce lab-grown vascularized human tissues robust enough to serve as replacements for damaged human tissue.	NS
3240	Tissue engineering	Covalent integration of hydrogel biomaterials significantly improves the mechanical integrity of the tissue-biomaterial interface in challenging applications such as cartilage.	Thus, it is possible to optimize the amount of tension for any given tissue, for example, to enhance viability of cells in the tissue.	NS
3241	Tissue engineering	In the long term, perspective functional biomimetic nanomaterials can enable regenerative medicine (healing from inside) and thus reduce need for tissue engineering ex vivo.	Tissue engineering aims to create medical devices that, once implanted, will replace or enhance tissue function that has been impaired by disease, injury, or age.	SS
3242	Tissue engineering	For tissue engineering to help alleviate clinical problems, it is necessary for tissue-engineered products to be manufactured reliably.	"The ability to precisely control the cell distribution within self-assembled tissue-like constructs could greatly improve engineered tissue function and morphology."""	NS
3243	Tissue engineering	He also foresees tissue engineering projects to benet HIV research, creating peptides to help the immune system ght the virus.	Tissue engineering is a novel and highly exciting field of research that aims to repair damaged tissues as well as create replacement (bioartificial) organs.	NS
3244	Tissue engineering	Tissue engineers have tried for years to produce lab-grown vascularized human tissues robust enough to serve as replacements for damaged human tissue.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	SS
3245	Tissue engineering	In addition to having a therapeutic application, tissue engineering can have a diagnostic application where the engineered tissue is used as a biosensor.	Engineered cartilage tissues can be used to restore cartilage function after traumatic cartilage injuries and may prevent diseases such as arthritis and osteoarthritis.	NS
3246	Tissue engineering	Most likely, we will never fully understand, much less recreate, everything that it means to be human.	However, despite the increased risk to siblings, the earlier identification and diagnosis of those siblings at highest risk remains a challenge.	DTORCD
3247	Tissue engineering	Indeed, the reported stability of vascular scaffolds created by electrospinning of only natural proteins is still far from desirable levels [ 27 ].	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	NS
3248	Tissue engineering	Computer aided tissue engineering :Computer aided tissue engineering The 3D Bioplotter offers the solution for computer aided Tissue Engineering.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	NS
3249	Tissue engineering	2014 ..Progress in understanding epigenetic regulatory mechanisms could benefit cartilage regeneration and engineering on a larger scale and provide more promising therapeutic applications.	Tissue engineering aims to create medical devices that, once implanted, will replace or enhance tissue function that has been impaired by disease, injury, or age.	SS
3250	Tissue engineering	In addition to having a therapeutic application, tissue engineering can have a diagnostic application where the engineered tissue is used as a biosensor.	Tissue Engineering certainly has the advantage over the other options in its low cost, small recovery time, non-intrusiveness, and as a permanent fix to the problem.	NS
3251	Tissue engineering	Thus, it is safe to predict that mutually beneficial collaboration of nanotechnologists and tissue engineers will only continue to grow.	The scaffolds we develop are then repopulated with cells, to create full tissue engineered organs and tissues, which can be safely transplanted into the recipient.	NS
3252	Tissue engineering	The foundation of tissue engineering/regenerative medicine for either therapeutic or diagnostic applications is the ability to exploit living cells in a variety of ways.	2007 ..Functionalized dextran-based hydrogels could thus enable derivation of vascular cells in large quantities, particularly endothelial cells, for potential application in tissue engineering and regenerative medicine...	SS
3253	Tissue engineering	They are selling less, and increasing their profits every year!	Germany is one of the leading countries in terms of high quality components and know-how required for electricity-generating biogas plants.	DTORCD
3254	Tissue engineering	Thus, using nanofibers fabricated by the electrospinning method offers realistic opportunities to enhance tissue engineering.	The foundation of tissue engineering/regenerative medicine for either therapeutic or diagnostic applications is the ability to exploit living cells in a variety of ways.	NS
3255	Tissue engineering	Covalent integration of hydrogel biomaterials significantly improves the mechanical integrity of the tissue-biomaterial interface in challenging applications such as cartilage.	The scaffolds we develop are then repopulated with cells, to create full tissue engineered organs and tissues, which can be safely transplanted into the recipient.	NS
3256	Tissue engineering	Thus, using nanofibers fabricated by the electrospinning method offers realistic opportunities to enhance tissue engineering.	It is also a well-established fact that robotization and automation help to transform emerging promising technologies into economically feasible industries.	DTORCD
3257	Tissue engineering	It is also a well-established fact that robotization and automation help to transform emerging promising technologies into economically feasible industries.	Using a person's own cells - tissue-engineered matrices - is an innovative technique and would prove more cost eective than using products already on the market.	NS
3258	Tissue engineering	"""It also would create new job opportunities for the area,"" he explains."	The researchers in Dvir's lab hope that tissue engineered with spring-like fibers will help fight this epidemic, improving and prolonging the lives of millions of people.	DTORCD
3259	Tissue engineering	59 - 61THE IMPACT OF TISSUE ENGINEERING LIKELY WILL BE MOST SIGNIFICANT WITH MINERALIZED TISSUES, ALREADY THE FOCUS OF SUBSTANTIAL RESEARCH EFFORTS.	Tissue engineering aims to create medical devices that, once implanted, will replace or enhance tissue function that has been impaired by disease, injury, or age.	NS
3260	Tissue engineering	Because the MRI allows scientists to monitor tissues while the mice are still alive, they can observe the tissues as they grow over time.	The valve would remodel into a human living valve and adapt to its new environment, such as supporting human body's growth from infant to adult.	NS
3261	Tissue engineering	The foundation of tissue engineering/regenerative medicine for either therapeutic or diagnostic applications is the ability to exploit living cells in a variety of ways.	Tissue engineering has emerged as a promising alternative for the reconstitution of lost or damaged organs and tissues, circumventing the complications associated with traditional transplants.	SS
3262	Tissue engineering	Some genetic conditions can involve very subtle characteristics and a thorough physical examination can sometimes provide clues to a diagnosis.	The reform of job contracts, new economic incentives, liberalization and tax exemptions can make the job market more efficient, but all [...] http://binews.org/2012/04/opinion-universal-and-guaranteed-income-a-matter-of-basic-rights/	DTORCD
3263	Tissue engineering	Engineered cartilage tissues can be used to restore cartilage function after traumatic cartilage injuries and may prevent diseases such as arthritis and osteoarthritis.	Tissue engineering aims to create medical devices that, once implanted, will replace or enhance tissue function that has been impaired by disease, injury, or age.	HS
3264	Tissue engineering	Computer aided tissue engineering :Computer aided tissue engineering The 3D Bioplotter offers the solution for computer aided Tissue Engineering.	The impact of tissue engineering likely will be most significant with mineralized tissues, already the focus of substantial research efforts.	NS
3265	Tissue engineering	Nanotechnology found in tissue engineering field one of its most attractive, promising and also socially sounded applications.	The foundation of tissue engineering/regenerative medicine for either therapeutic or diagnostic applications is the ability to exploit living cells in a variety of ways.	NS
3266	Tissue engineering	The valve would remodel into a human living valve and adapt to its new environment, such as supporting human body's growth from infant to adult.	The researchers in Dvir's lab hope that tissue engineered with spring-like fibers will help fight this epidemic, improving and prolonging the lives of millions of people.	NS
3267	Tissue engineering	Nanotechnology found in tissue engineering field one of its most attractive, promising and also socially sounded applications.	He also foresees tissue engineering projects to benet HIV research, creating peptides to help the immune system ght the virus.	NS
3268	Tissue engineering	Feb. 10, 2016  The growing popularity of battery-powered cars could help reduce greenhouse gas emissions, but they are not entirely Earth friendly.	The valve would remodel into a human living valve and adapt to its new environment, such as supporting human body's growth from infant to adult.	DTORCD
3269	Tissue engineering	Engineered cartilage tissues can be used to restore cartilage function after traumatic cartilage injuries and may prevent diseases such as arthritis and osteoarthritis.	Tissue engineering is a novel and highly exciting field of research that aims to repair damaged tissues as well as create replacement (bioartificial) organs.	SS
3270	Tissue engineering	Tissue Engineering Expands Even with preventive measures and cutting edge treatments, severe orthopaedic injuries necessitate operations and possible replacement of ligaments, hips, even bone.	In addition to having a therapeutic application, tissue engineering can have a diagnostic application where the engineered tissue is used as a biosensor.	NS
3271	Tissue engineering	Tissue engineers have tried for years to produce lab-grown vascularized human tissues robust enough to serve as replacements for damaged human tissue.	59 - 61THE IMPACT OF TISSUE ENGINEERING LIKELY WILL BE MOST SIGNIFICANT WITH MINERALIZED TISSUES, ALREADY THE FOCUS OF SUBSTANTIAL RESEARCH EFFORTS.	NS
3272	Tissue engineering	By using ultrasound to monitor tissue during processing without destroying it, the novel bioreactor could be a faster and less expensive alternative.	In addition to having a therapeutic application, tissue engineering can have a diagnostic application where the engineered tissue is used as a biosensor.	NS
