	topic	sentence_1	sentence_2	label
1357	Geoengineering	Researchers who study the ocean have warned that such experiments could have unknown, potentially harmful effects on marine ecosystems.	Termination Effect - The rapid climate effects of suddenly stopping solar radiation management in the face of some unforeseen harmful side-effect or political crisis.	SS
1358	Geoengineering	For people and biodiversity, impacts would likely be massive as well, and immediate and possibly irreversible.	Ocean fertilisation could cause damage to ocean ecosystems, increase ocean acidification and deplete the ocean of oxygen.	SS
1359	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	SS
1360	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	If countries deploy geo-engineering hastily, without understanding the risks involved, they will be rolling a dice on causing further damage to the atmosphere and the environment.	SS
1361	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	There are other purposes, including weather control, drought, crop destruction, profit, public poisoning, reducing intelligence for mind control and depopulation.	NS
1362	Geoengineering	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	The Society notes that geoengineering must be viewed with caution because manipulating the Earth system has considerable potential to trigger adverse and unpredictable consequences.	HS
1363	Geoengineering	But there is substantial agreement that the impacts could become dangerous over the decades ahead.	"Risks include widespread drought, substantial ozone depletion, disrupting the ""global atmospheric electrical circuit,"" and even increasing greenhouse gases because of chemical changes to the atmosphere."	SS
1364	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	There are other purposes, including weather control, drought, crop destruction, profit, public poisoning, reducing intelligence for mind control and depopulation.	NS
1365	Geoengineering	Same goes for the documents one create; they're stored on a collection of servers accessed via the Internet.	A fuel cell vehicle also requires a reliable supply of air (oxygen) for the electrochemical reaction within the fuel cell.	DTORCD
1366	Geoengineering	"The report notes that such methods ""could substantially influence the climate within months"" but may generate ""serious unintended consequences""."	In particular, any further devastating climate impacts, particularly to vulnerable low-lying developing countries, may draw new calls for geoengineering research or interventions.	NS
1367	Geoengineering	To this day, the actual extent of potential impacts, opportunities, risks, and costs of geoengineering is unknown.	Because the effects of geoengineering could be unpredictable and variable, improved conditions in some parts of the world could be accompanied by worse conditions elsewhere.	HS
1368	Geoengineering	(i) However, there are major uncertainties and potential risks concerning effectiveness, costs and social and environmental impacts.	The consequences are enormous for human health, tree and plant health (lack of photosynthesis), oceans, weather, climate, solar power production, and crop production.	SS
1369	Geoengineering	Termination Effect - The rapid climate effects of suddenly stopping solar radiation management in the face of some unforeseen harmful side-effect or political crisis.	Current antiretroviral therapies are expensive, have unpleasant side effects and do not provide a fully effective cure; nevertheless, they do dramatically increase survival rates.	DTORCD
1370	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	Moreover, deliberately meddling with the climate system to counteract our prior inadvertent interference could have disastrous unintended side effects.	HS
1371	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	Some commentators have suggested that consideration of geoengineering presents a moral hazard because it threatens to reduce the political and popular pressure for emissions reduction.	NS
1372	Geoengineering	(i) However, there are major uncertainties and potential risks concerning effectiveness, costs and social and environmental impacts.	Because the effects of geoengineering could be unpredictable and variable, improved conditions in some parts of the world could be accompanied by worse conditions elsewhere.	SS
1373	Geoengineering	114 Even if there are not extreme consequences, reduced evaporation (and hence precipitation) is a likely consequence with possible negative effects on freshwater availability.115	srfingerbut if its cheap and easy to treat the symptoms, then do you really need to create incredibly disruptive and costly regulations to treat the disease?	DTORCD
1374	Geoengineering	In particular, any further devastating climate impacts, particularly to vulnerable low-lying developing countries, may draw new calls for geoengineering research or interventions.	The deployment of geoengineering technologies may present the only chance for some especially vulnerable ecosystems to maintain their integrity in the face of irreversible damage.	HS
1375	Geoengineering	It is the perfect excuse: Geoengineering offers governments an option other than reducing emissions and protecting biodiversity.	Biomass and biochar As vegetation grows it removes large quantities of carbon from the atmosphere during photosynthesis.	DTORCD
1376	Geoengineering	(i) However, there are major uncertainties and potential risks concerning effectiveness, costs and social and environmental impacts.	And in particular, if this is a vulnerable region with subsistence farming prevailing, then this may pose a risk to food security on the local scale.	DTORCD
1377	Geoengineering	I am a proponent of medical research to find cures for various diseases.	"""The morning traffic copter is a horrid waste of money when you think that a helicopter is $4 million,"" Waite said."	DTORCD
1378	Geoengineering	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	Some commentators have suggested that consideration of geoengineering presents a moral hazard because it threatens to reduce the political and popular pressure for emissions reduction.	HS
1379	Geoengineering	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	First, failure to address the non-temperature impacts of CO2 and other GHG emissions will cause great ecological and economic harm.	NS
1380	Geoengineering	Precedents for International Liability Researchers have identified many possible effects of solar geoengineering that could pose risks across international borders.	"scientists warn that ""it could have unpredictable, disastrous consequences for the Earth's weather systems and food supplies,"" the Guardian notes."	HS
1381	Geoengineering	(i) However, there are major uncertainties and potential risks concerning effectiveness, costs and social and environmental impacts.	Moreover, deliberately meddling with the climate system to counteract our prior inadvertent interference could have disastrous unintended side effects.	HS
1382	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	Mitigation efforts so far have been limited in magnitude, tentative in implementation, and insufficient for slowing climate change enough to avoid potentially serious impacts.	NS
1383	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	"The report notes that such methods ""could substantially influence the climate within months"" but may generate ""serious unintended consequences""."	SS
1384	Geoengineering	Mitigation efforts so far have been limited in magnitude, tentative in implementation, and insufficient for slowing climate change enough to avoid potentially serious impacts.	The recent United Nations climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	HS
1385	Geoengineering	There is precedent for governing dangerous human inventions, such as ozone depleting substances and nuclear weapons.	The Society notes that geoengineering must be viewed with caution because manipulating the Earth system has considerable potential to trigger adverse and unpredictable consequences.	NS
1386	Geoengineering	If you don't know your local rules, you'll be unable to recycle to the best of your abilities.	Just because human is the most powerful creature he doesn't have any right to kill animal or try experiment on them.	DTORCD
1387	Geoengineering	* Solar Radiation Management Risks vs Atmospheric Carbon Removal (CDR) problems - risky?	The recent UN climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	DTORCD
1388	Geoengineering	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	The recent United Nations climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	NS
1389	Geoengineering	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	The Society notes that geoengineering must be viewed with caution because manipulating the Earth system has considerable potential to trigger adverse and unpredictable consequences.	SS
1390	Geoengineering	"The report notes that such methods ""could substantially influence the climate within months"" but may generate ""serious unintended consequences""."	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	HS
1391	Geoengineering	At the same time, geoengineering is vulnerable to mismanagement and may have consequences that are unacceptable to society.	"Risks include widespread drought, substantial ozone depletion, disrupting the ""global atmospheric electrical circuit,"" and even increasing greenhouse gases because of chemical changes to the atmosphere."	SS
1392	Geoengineering	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	Termination Effect - The rapid climate effects of suddenly stopping solar radiation management in the face of some unforeseen harmful side-effect or political crisis.	SS
1393	Geoengineering	Researchers who study the ocean have warned that such experiments could have unknown, potentially harmful effects on marine ecosystems.	The recent UN climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	NS
1394	Geoengineering	However, it concluded that unless major cuts to greenhouse gas emissions are made soon, geoengineering technologies may become necessary.	They are also very clear that the real solution to the problem of global warming is to cut greenhouse gas pollution.	HS
1395	Geoengineering	"Globally, economies are strained as companies and governments alike seek to ""do more with less."""	"( source ) Geoengineering Vision-Application for Space Solar Power ""Geoengineering is defined as the use of technology to interact with the global environment."	DTORCD
1396	Geoengineering	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	Because the effects of geoengineering could be unpredictable and variable, improved conditions in some parts of the world could be accompanied by worse conditions elsewhere.	NS
1397	Geoengineering	However, it concluded that unless major cuts to greenhouse gas emissions are made soon, geoengineering technologies may become necessary.	The deployment of geoengineering technologies may present the only chance for some especially vulnerable ecosystems to maintain their integrity in the face of irreversible damage.	SS
1398	Geoengineering	To this day, the actual extent of potential impacts, opportunities, risks, and costs of geoengineering is unknown.	If countries deploy geo-engineering hastily, without understanding the risks involved, they will be rolling a dice on causing further damage to the atmosphere and the environment.	HS
1399	Geoengineering	To this day, the actual extent of potential impacts, opportunities, risks, and costs of geoengineering is unknown.	Current antiretroviral therapies are expensive, have unpleasant side effects and do not provide a fully effective cure; nevertheless, they do dramatically increase survival rates.	DTORCD
1400	Geoengineering	Some environmentalists even fear the technology could be weaponized and used to create disastrous weather patterns.	Additionally, SRM approaches generally have greater potential to cause uneven environmental impacts beyond national or regional boundaries.	NS
1401	Geoengineering	To this day, the actual extent of potential impacts, opportunities, risks, and costs of geoengineering is unknown.	Across all four models tested, the researchers showed that geoengineering could lead to adverse effects on the Earth's climate, including a reduction in global rainfall.	NS
1402	Geoengineering	For people and biodiversity, impacts would likely be massive as well, and immediate and possibly irreversible.	There are other purposes, including weather control, drought, crop destruction, profit, public poisoning, reducing intelligence for mind control and depopulation.	SS
1403	Geoengineering	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	However, to date there has been very little research carried out to evaluate the potential hazards of geoengineering schemes on these sensitive ecosystems.	HS
1404	Geoengineering	In a time when obesity is on the rise, perhaps GMO is a better option for some families though.	Enel Green Power is a leading world-wide developer and owner of geothermal plants with more than 100 years of experience in the field.	DTORCD
1405	Geoengineering	Moreover, deliberately meddling with the climate system to counteract our prior inadvertent interference could have disastrous unintended side effects.	The project carries with it a tremendous range of uncertainties, ethical and political concerns, and the potential for catastrophic environmental side effects.	HS
1406	Geoengineering	Climate Change & Stratospheric Geoengineering The rising temperatures of global climate change pose great risks to humanity and ecosystems.	He added that non-public SRM research would exacerbate international mistrust about unilateral control, provoking such disputes and potentially sparking a proliferation of similarly closed programs.	NS
1407	Geoengineering	Ocean fertilisation could damage ocean ecosystems, increase ocean acidification and deplete the ocean of oxygen.	The recent United Nations climate conference in Doha has demonstrated again that the UN climate negotiations are proving too slow in reducing global greenhouse gas emissions.	NS
1408	Geoengineering	Researchers who study the ocean have warned that such experiments could have unknown, potentially harmful effects on marine ecosystems.	First, failure to address the non-temperature impacts of CO2 and other GHG emissions will cause great ecological and economic harm.	NS
1409	Gmo	In fact research has linked GMOs to several health problems including cancer, Morgellons disease, and organ damage.	Meanwhile, a growing body of evidence connects GMOs with health problems, environmental damage and violation of farmers' and consumers' rights.	SS
1410	Gmo	Therefore, while GMOs can potentially address nutritional deficiencies, we must keep in mind the potential risks of altering food products drastically.	Some have called GMOs morally irresponsible and attribute genetically engineered food to conditions such as obesity, cancer, infertility, genetic defects, and the prevalence of food allergies.	SS
1411	Gmo	The effects of mass production can have severe repercussions to the overall environment by depleting nutrients and sources.	"Studies have shown that GMOs possibly cause longterm GI tract disease and can lead to the creation of ""superweeds""."	NS
1412	Gmo	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	Some potential consequences that GMO advocates need to consider are that people who eat GMO foods can create chronic diseases that might not be treatable.	NS
1413	Gmo	However, in the U.S. there is a dearth of public awareness of the potentially harmful repercussions of GMO products.	I have no doubt, however, that the technology is nowhere near perfected, and has the potential to cause harm to many different systems of our environment.	NS
1414	Gmo	GMOs are connected with health problems, environmental damage and violation of farmers' and consumers' rights.	2. Environmental and Animal Health Genetically engineered crops can cause a variety of destructive problems on the surrounding environment.	HS
1415	Gmo	That process poses significant challenges given the prevalence of GMO crops and the fact that most non-GMO crops are either organic or exports.	Unfortunately, because of the increased proliferation of GMOs over the last 15 years, there is a growing contamination risk to all non-GMOcrops, including organic.	NS
1416	Gmo	"Studies have shown that GMOs possibly cause longterm GI tract disease and can lead to the creation of ""superweeds""."	Boulder County has now developed a cropland policy, which outlines that GMO crops should be allowed with limitations, only if the benefits outweigh the risks.	NS
1417	Gmo	Such levels of inequality might eventually drive our civilization to collapse .	These cases turned out to be from microbes that are present in the ambient environment but do not represent a threat to humans.	DTORCD
1418	Gmo	Fact: GMOs usually require more pesticides that end up polluting groundwater and damaging soil.	That process poses significant challenges given the prevalence of GMO crops and the fact that most non-GMO crops are either organic or exports.	NS
1419	Gmo	There are potential consequences that GMO advocates need to consider when introducing new organisms into our environment.	Meanwhile, a growing body of evidence connects GMOs with health problems, environmental damage and violation of farmers' and consumers' rights.	SS
1420	Gmo	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	The food industry in the US is wracked with a broad variety of potential hazards and WFM is particularly vulnerable because its customers expect higher quality.	NS
1421	Gmo	Fact: Wind often causes GMO crops to drift into neighboring fields, trespassing on, and contaminating GMO-free farms.	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	SS
1422	Gmo	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	"Lately, the emergence of ""super weeds"" resistant to Roundup require more toxic herbicides to be applied to crops."	NS
1423	Gmo	2. Environmental and Animal Health Genetically engineered crops can cause a variety of destructive problems on the surrounding environment.	"Studies have shown that GMOs possibly cause longterm GI tract disease and can lead to the creation of ""superweeds""."	SS
1424	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	NS
1425	Gmo	Therefore, while GMOs can potentially address nutritional deficiencies, we must keep in mind the potential risks of altering food products drastically.	The food industry in the US is wracked with a broad variety of potential hazards and WFM is particularly vulnerable because its customers expect higher quality.	NS
1426	Gmo	[9] - GMO producers can actually sue farmers whose crops are infected by GMO contaminates for intellectual property theft.	Boulder County has now developed a cropland policy, which outlines that GMO crops should be allowed with limitations, only if the benefits outweigh the risks.	NS
1427	Gmo	Revenues and expenses of the Geothermal Risk Mitigation Programme 46 3.3.3	Their food service staff has implemented a zero waste cafeteria which has dramatically reduced the amount of waste generated from their kitchen.	DTORCD
1428	Gmo	But, like I said, if it ever becomes proven that GMO's have adverse effects on people, they definitely need to be labelled.	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	NS
1429	Gmo	But the HGP also lists concerns, including potential human health impacts, such as allergens and transfer of antibiotic resistance markers.	Epidemiological longitudinal studies comparing two groups (those exposed to GMOs and a control that is not) could show potential health benefits and risks.	NS
1430	Gmo	Terminator genes threaten to wipe out native populations of wild food crops.	"Widely-used Big Ag materials such as Monsanto ""Roundup Ready"" GMO crops (and their requisite accompanying herbicide) damage soil, water supplies, beneficial insects, and humans."	SS
1431	Gmo	Therefore, while GMOs can potentially address nutritional deficiencies, we must keep in mind the potential risks of altering food products drastically.	Epidemiological longitudinal studies comparing two groups (those exposed to GMOs and a control that is not) could show potential health benefits and risks.	SS
1432	Gmo	Not only have GMO foods been found to contribute to several environmental hazards, the number of health hazards directly linked to GMO foods is overwhelming.	Boulder County has now developed a cropland policy, which outlines that GMO crops should be allowed with limitations, only if the benefits outweigh the risks.	NS
1433	Gmo	"In addition, the risk of contamination to seeds, crops, ingredients and products is too high to reliably claim that a product is ""GMO free."""	While only conventional farmers can intentionally plant GMOcorn, with the proliferation of GMOcorn both conventional and to a lesser degree organic are at risk of GMO contamination.	SS
1434	Gmo	The GMO industry has used the scare tactic that GMO labeling will increase the cost of food for consumers.	The food companies also generally have refused voluntarily labeling, saying it is costly and will give consumers a misconception that GMOs are harmful.	HS
1435	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	While only conventional farmers can intentionally plant GMOcorn, with the proliferation of GMOcorn both conventional and to a lesser degree organic are at risk of GMO contamination.	NS
1436	Gmo	[9] - GMO producers can actually sue farmers whose crops are infected by GMO contaminates for intellectual property theft.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	NS
1437	Gmo	In regards to labeling GMO foods, I don't think it is necessary unless they are proven to cause harm.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	NS
1438	Gmo	Unlike uranium, hydroelectricity is also a renewable energy source.	"This open approach removes the limitation of a proprietary ""engine"" to provide a truly unique and powerful set of tools for big data."	DTORCD
1439	Gmo	GMOs are connected with health problems, environmental damage and violation of farmers' and consumers' rights.	But, like I said, if it ever becomes proven that GMO's have adverse effects on people, they definitely need to be labelled.	NS
1440	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	NS
1441	Gmo	The effects of mass production can have severe repercussions to the overall environment by depleting nutrients and sources.	That process poses significant challenges given the prevalence of GMO crops and the fact that most non-GMO crops are either organic or exports.	NS
1442	Gmo	"Studies have shown that GMOs possibly cause longterm GI tract disease and can lead to the creation of ""superweeds""."	Therefore, there are many unanswered questions regarding the potential harm of GMO consumption , including side effects , toxicity, allergies and long-term health consequences.	SS
1443	Gmo	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	DTORCD
1444	Gmo	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	In regards to labeling GMO foods, I don't think it is necessary unless they are proven to cause harm.	NS
1445	Gmo	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	"Widely-used Big Ag materials such as Monsanto ""Roundup Ready"" GMO crops (and their requisite accompanying herbicide) damage soil, water supplies, beneficial insects, and humans."	NS
1446	Gmo	In addition if somehow pest are able to ingest the GMO food, then it could cause them to evolve as well.	Some have called GMOs morally irresponsible and attribute genetically engineered food to conditions such as obesity, cancer, infertility, genetic defects, and the prevalence of food allergies.	NS
1447	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	"Lately, the emergence of ""super weeds"" resistant to Roundup require more toxic herbicides to be applied to crops."	NS
1448	Gmo	Once a photovoltaic system is installed, it functions on its own for a long-period of time and requires little, if any, maintenance.	This is often done in sewage treatment plants in the UK, and there are a growing number of large farm-based plants in Germany and elsewhere.	DTORCD
1449	Gmo	The potential health danger of a GMOs is allergy, because the GMOs introduce new proteins.	10) GM corn, which is used in livestock feed, has been shown to severely harm animals - what must it be doing to humans?	SS
1450	Gmo	But, like I said, if it ever becomes proven that GMO's have adverse effects on people, they definitely need to be labelled.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	NS
1451	Gmo	In regards to labeling GMO foods, I don't think it is necessary unless they are proven to cause harm.	In addition if somehow pest are able to ingest the GMO food, then it could cause them to evolve as well.	NS
1452	Gmo	The potential health danger of a GMOs is allergy, because the GMOs introduce new proteins.	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	NS
1453	Gmo	"""Because of drift and the amount of GMO corn and soybean that's out there, you could potentially have trace GMO due to drift."	Hundreds of farmers have actually been sued by Monsanto and other GMO giants over the years after their crops were inadvertently contaminated by GMOs.	HS
1454	Gmo	But the HGP also lists concerns, including potential human health impacts, such as allergens and transfer of antibiotic resistance markers.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	NS
1455	Gmo	The second reason is that maintaining a supply of non-GMO ingredients in the face of growing contamination risk takes coordinated, cooperative efforts.	Boulder County has now developed a cropland policy, which outlines that GMO crops should be allowed with limitations, only if the benefits outweigh the risks.	NS
1456	Gmo	The researchers also discovered that increasing Amd1 levels can delay embryonic stem cell differentiation.	Of course, that will be really worse and no one wants to be the victims of the irresponsible people.	DTORCD
1457	Gmo	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	However, in the U.S. there is a dearth of public awareness of the potentially harmful repercussions of GMO products.	NS
1458	Gmo	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	Unfortunately, because of the increased proliferation of GMOs over the last 15 years, there is a growing contamination risk to all non-GMOcrops, including organic.	NS
1459	Gmo	Fact: GMOs usually require more pesticides that end up polluting groundwater and damaging soil.	"Widely-used Big Ag materials such as Monsanto ""Roundup Ready"" GMO crops (and their requisite accompanying herbicide) damage soil, water supplies, beneficial insects, and humans."	HS
1460	Gmo	And this built-in resistance has allowed farmers to indiscriminately spray chemicals like Roundup on their crops without worrying about killing them.	Most big food companies have rebuffed such efforts, arguing that there is no evidence of any health problems resulting from GMOs despite decades of use.	NS
1461	Gmo	The publisher may also notify subscribers directly of the availability of such information in a variety of ways.	Un Risk solutions distinguish themselves by high performance, intuitive handling, a high degree of automatisation and the ability to be embedded into various scenarios.	DTORCD
1462	Gmo	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	Some have called GMOs morally irresponsible and attribute genetically engineered food to conditions such as obesity, cancer, infertility, genetic defects, and the prevalence of food allergies.	NS
1463	Gmo	In fact, GMOs may add to food problems in developing countries by increasing dependency on the patented and privatized GMO manufacturers.	Boulder County has now developed a cropland policy, which outlines that GMO crops should be allowed with limitations, only if the benefits outweigh the risks.	NS
1464	Gmo	"Studies have shown that GMOs possibly cause longterm GI tract disease and can lead to the creation of ""superweeds""."	If, in the long run, GMOs cause some sort of disease, that will end up costing a lot more money.	SS
1465	Gmo	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	"Widely-used Big Ag materials such as Monsanto ""Roundup Ready"" GMO crops (and their requisite accompanying herbicide) damage soil, water supplies, beneficial insects, and humans."	NS
1466	Gmo	"Lately, the emergence of ""super weeds"" resistant to Roundup require more toxic herbicides to be applied to crops."	"Widely-used Big Ag materials such as Monsanto ""Roundup Ready"" GMO crops (and their requisite accompanying herbicide) damage soil, water supplies, beneficial insects, and humans."	SS
1467	Gmo	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	But the HGP also lists concerns, including potential human health impacts, such as allergens and transfer of antibiotic resistance markers.	DTORCD
1468	Gmo	And this built-in resistance has allowed farmers to indiscriminately spray chemicals like Roundup on their crops without worrying about killing them.	"Widely-used Big Ag materials such as Monsanto ""Roundup Ready"" GMO crops (and their requisite accompanying herbicide) damage soil, water supplies, beneficial insects, and humans."	HS
1469	Gmo	In addition if somehow pest are able to ingest the GMO food, then it could cause them to evolve as well.	Some potential consequences that GMO advocates need to consider are that people who eat GMO foods can create chronic diseases that might not be treatable.	NS
1470	Gmo	That process poses significant challenges given the prevalence of GMO crops and the fact that most non-GMO crops are either organic or exports.	"In addition, the risk of contamination to seeds, crops, ingredients and products is too high to reliably claim that a product is ""GMO free."""	SS
1471	Gmo	The GMO industry has used the scare tactic that GMO labeling will increase the cost of food for consumers.	Meanwhile, a growing body of evidence connects GMOs with health problems, environmental damage and violation of farmers' and consumers' rights.	NS
1472	Gmo	However, even in that scenario, the new plants and animals will also be contaminated with the pesticide.	Some potential consequences that GMO advocates need to consider are that people who eat GMO foods can create chronic diseases that might not be treatable.	NS
1473	Gmo	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	But now we're facing a potentially catastrophic plant protection problem: our marijuana plants are threatened by genetically-modified enemies and corporate greed, and so are we.	NS
1474	Gmo	":-)""3) Farming GMO crops uses more pesticides than conventional crops"" Where are you getting your facts?"	"Lately, the emergence of ""super weeds"" resistant to Roundup require more toxic herbicides to be applied to crops."	HS
1475	Gmo	The living donor can lead a normal, healthy and long life after donating.	Another option is a submersible, thermostatically controlled electric water heater designed to keep livestock waterers from freezing.	DTORCD
1476	Gmo	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	The second reason is that maintaining a supply of non-GMO ingredients in the face of growing contamination risk takes coordinated, cooperative efforts.	NS
1477	Gmo	"Lately, the emergence of ""super weeds"" resistant to Roundup require more toxic herbicides to be applied to crops."	GMO crops are also responsible for things like 'super weeds' and 'super bugs' which can only be killed with more toxic poisons.	HS
1478	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	In fact research has linked GMOs to several health problems including cancer, Morgellons disease, and organ damage.	NS
1479	Gmo	Therefore, while GMOs can potentially address nutritional deficiencies, we must keep in mind the potential risks of altering food products drastically.	In addition if somehow pest are able to ingest the GMO food, then it could cause them to evolve as well.	NS
1480	Gmo	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	Therefore, there are many unanswered questions regarding the potential harm of GMO consumption , including side effects , toxicity, allergies and long-term health consequences.	SS
1481	Gmo	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	Hundreds of farmers have actually been sued by Monsanto and other GMO giants over the years after their crops were inadvertently contaminated by GMOs.	NS
1482	Gmo	In addition if somehow pest are able to ingest the GMO food, then it could cause them to evolve as well.	Epidemiological longitudinal studies comparing two groups (those exposed to GMOs and a control that is not) could show potential health benefits and risks.	NS
1483	Gmo	That's why they kill rats and cause horrifying cancer tumors, infertility, organ damage and premature death.	"Studies have shown that GMOs possibly cause longterm GI tract disease and can lead to the creation of ""superweeds""."	SS
1484	Gmo	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	Not only have GMO foods been found to contribute to several environmental hazards, the number of health hazards directly linked to GMO foods is overwhelming.	NS
1485	Gmo	2. Environmental and Animal Health Genetically engineered crops can cause a variety of destructive problems on the surrounding environment.	One harmful effect from GMO's would be that the parasites and bacteria could mutate and destroy the crops because there is no genetic variability.	SS
1486	Gmo	Innovative care for quicker recovery.	have to budget to handle the upfront cost of an electric car.	DTORCD
1487	Gmo	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	Therefore, while GMOs can potentially address nutritional deficiencies, we must keep in mind the potential risks of altering food products drastically.	NS
1488	Gmo	Finding non-GMO soybean seed becoming more difficult Fewer breeding programs for non-GMO soybeans are reducing supplies despite strong demand.	But, like I said, if it ever becomes proven that GMO's have adverse effects on people, they definitely need to be labelled.	NS
1489	Gmo	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	While only conventional farmers can intentionally plant GMOcorn, with the proliferation of GMOcorn both conventional and to a lesser degree organic are at risk of GMO contamination.	NS
1490	Gmo	The potential health danger of a GMOs is allergy, because the GMOs introduce new proteins.	But the HGP also lists concerns, including potential human health impacts, such as allergens and transfer of antibiotic resistance markers.	HS
1491	Gmo	GMO crops are also responsible for things like 'super weeds' and 'super bugs' which can only be killed with more toxic poisons.	They claimed Bt toxin, would be completely destroyed in the human digestive system and would have no possible impact on animals and humans.	NS
1492	Gmo	Therefore, while GMOs can potentially address nutritional deficiencies, we must keep in mind the potential risks of altering food products drastically.	Not only have GMO foods been found to contribute to several environmental hazards, the number of health hazards directly linked to GMO foods is overwhelming.	SS
1493	Gmo	In short, a technology that promised to help farmers is now causing never-before-seen pest problems, and ones that call for even greater chemical use.	Some potential consequences that GMO advocates need to consider are that people who eat GMO foods can create chronic diseases that might not be treatable.	NS
1494	Gmo	17) GM crops poison useful insects, which become more prone to deadly infections and disease.	2. Environmental and Animal Health Genetically engineered crops can cause a variety of destructive problems on the surrounding environment.	SS
