id,argument1,argument2,topic,score
1397,Higher levels of gun ownership do not produce a safer society and often lead to a higher numbers of deaths due to gun violence .,"Gun control laws , especially those that try to ban "" assault weapons , "" infringe upon the right to own guns for hunting and sport .",Gun control,0.5714285714285714
1398,"Guns in Colonial and Revolutionary America Guns were common in the American Colonies , first for hunting and general self-protection and later as weapons in the American Revolutionary War .","To help prevent and to help solve crimes , guns should be registered and characterized before they are use to commit a crime .",Gun control,0.5
1399,"The media , of course , is largely to blame for turning any shooting incident into a circus .","If we are side-tracked in pursuing videogame and movie violence , we will likely miss the very simple solution to our real-life violence problem : our country is flooded with guns and it is very easy for violent people to gain access to weaponry .",Gun control,0.5178571428571429
1400,And no rights outside the First Amendment context are immune to restriction either .,"From this perspective , it is difficult to fathom the logic of enacting newer , stricter gun laws on an already lawful society .",Gun control,0.4642857142857143
1401,Statistics show that states with more guns also have more homicides .,"But I am sympathetic to the idea of armed self-defense , because it does often work , because encouraging learned helplessness is morally corrupt , and because , however much I might wish it , the United States is not going to become Canada .",Gun control,0.39285714285714285
1402,"Some of you may recall , at the same time that Sandy Hook happened , a disturbed person in China took a knife and tried to kill — with a knife — a bunch of children in China .","It ’s contradictory to argue that access to an instrument ( guns ) should be limited because a class of people ( born ) have value , but simultaneously that access to other instruments ( vacuum , uterine currette , syringe , embryotomy scissors , Dubois embryotomy decapitating scissors ) should not be limited because a class of people ( preborn ) have no value .",Gun control,0.4107142857142857
1403,"Here ’s the rather obvious problem with such thinking : Firearms are more lethal than knives , machetes and hammers .","But in other cases , massacres were stopped early by the intervention of armed civilians , or off-duty or retired police officers who happened to be nearby .",Gun control,0.5
1404,Proponents cite the only obvious use for an assault rifle — killing people — and defend ammunition limitations as a compromise that will save lives .,"So , if we have learnt anything from UK , it is that banning guns does n’t really help .",Gun control,0.35714285714285715
1405,"The FBI found that in 2013 arguments ( such as romantic triangles , brawls fueled by alcohol or drugs , and arguments over money ) resulted in 1,962 gun deaths ( 59.9 % of the total ) .",There is a good reason why guns have become the mass murderer ’s weapon of choice ; they are simply the most efficient way of getting the job done .,Gun control,0.48214285714285715
1406,The supremacy of federal laws over state and local laws would extend the extremely powerful federal gun law over all of the others and render them moot .,"By restricting guns , forcing gun registration , and punishing illegal guns harshly , the total number of guns on our streets will eventually decrease .",Gun control,0.5357142857142857
1407,"Yes , there should be gun control .",Assault weapons — at least the ones available to civilians — are like all semi-automatics and fire one bullet with one pull of the trigger .,Gun control,0.39285714285714285
1408,"America ’s level of gun ownership means that even if the Supreme Court — which ruled in 2008 that the Second Amendment gives citizens the individual right to own firearms , as gun advocates have long insisted — suddenly reversed itself and ruled that the individual ownership of handguns was illegal , there would be no practical way for a democratic country to locate and seize those guns .","We have such paltry , barely enforced and completely underfunded laws in place now that it 's no wonder we 've had such tragedies taking place in this country .",Gun control,0.5892857142857143
1409,If the stated purpose of the gun control law is to “ save lives ” we can clearly see that criminal behavior will not be affected as they have already made a conscious decision to violate the law .,"When we look at this average death toll in relation to the Sandy Hook Shooting — a nationally shocking tragedy — we see that a Sandy Hook sized tragedy happens every day , yet nobody covers it .",Gun control,0.39285714285714285
1410,"Woman and weaker individuals may have no means of self-defense from rape or other crimes , especially in the inner city .",Whereas there are those who believe that guns are the very foundation that protects our rights and liberties expressed in the Constitution .,Gun control,0.5
1411,31 states do not ban convicted misdemeanor stalkers from owning guns and 41 states do not force convicted domestic abusers from relinquishing guns they already own .,"But that ’s all they ’d extended it to : there ’s no constitutional “ right ” to carry a concealed weapon , no “ right ” to use armor-piercing bullets — just the right to defend yourself against intruders .",Gun control,0.5178571428571429
1412,"In the past , even the most extreme gun-enthusiasts have acknowledged this point and have supported the very gun-free zones which they now deride .","5 You 'd actually be more likely , statistically speaking , to shoot someone by accident than you are to shoot a home invader .",Gun control,0.35714285714285715
1413,"So , if your gun can not actually protect you , what will ?","Last week , I announced I would join efforts to filibuster any gun control proposals that seek to restrict the rights of Americans who have never violated the law ... Current gun control proposals being discussed by Washington Democrats – by the admission of their own authors – would not have stopped the tragedies in Newtown or Aurora ... any effective plan to deal with future violence must focus on addressing mental illness and identifying those Americans who should be forbidden to own guns .",Gun control,0.39285714285714285
1414,"Rather than supporting a wild-west style society , where everybody is armed and there is no real force preserving social order , we should attempt to fix our damaged police forces .",Gun enthusiasts and gun lobbyists love to cite the 2nd amendment to the constitution as the catch-all defense to their right to carry any weapon that they can get their hands on ( ex .,Gun control,0.4642857142857143
1415,( The number who said they supported “ gun control ” was smaller . ),"When there 's a terrorist attack , no one says , "" Now is n't the time to talk about terrorism . """,Gun control,0.2857142857142857
1416,"The 2009 Brady Bill alone has led to the denial of over 150,000 gun buyer applications ; that ’s 150,000 fewer high-risk individuals with guns .",Guns do n't kill people -- people kill people .,Gun control,0.39285714285714285
1417,"Banning guns will take away yet another piece of our liberty , which is one more step to socialism and totalitarianism .",Criminals will break laws any ways .,Gun control,0.4285714285714286
1418,"We need background checks , so that the mentally ill are not possessing and using guns .","Though not only is this within itself is a violation of a divine right , but also , it is not possible to fully disarm every last human on the planet .",Gun control,0.4642857142857143
1419,Those fighting gun restrictions would argue that these figures merely demonstrate the need for residents of poorer neighborhoods to arm themselves for their own protection .,“ Universal background checks are not an infringement on our Second Amendment rights .,Gun control,0.4285714285714286
1420,"( Fear of a tyrannical , gun-seizing president is the reason many gun owners oppose firearms registration . )","But then again when you really think about it , how can we say that they will not commit suicide if they have no guns .",Gun control,0.35714285714285715
1421,"Though Colorado is slowly shading blue , Alderden said he believes most of its residents “ still do n’t rely on the government to protect them . ”",Guns in the possession of citizens are an added protection against government tyranny .,Gun control,0.6071428571428571
1422,Carrying a concealed handgun increases the chances of a confrontation escalating and turning lethal .,Guns do n't kill people ; people kill people .,Gun control,0.4642857142857143
1423,"If a person wants to commit a crime , they can find a way to illegally obtain a gun .","Massacres happen where the targets of mass-shooters congregate ( schools , government buildings , workplaces , etc. ) and the potential for people in those locations to be armed is simply not a deterrent to these shooters .",Gun control,0.4285714285714286
1424,Five women are murdered with guns every day in the United States .,Even all of the worst mass shooters combined can not even come close to the scale of damage overpowered governments have caused .,Gun control,0.375
1425,More guns mean more death .,"Just because someone is angry does n't always mean they will turn to violence because every person is different and just because they own a gun , does n't mean they are going to resort to pulling it out every time they get into an argument with their wife or child .",Gun control,0.35714285714285715
1426,"Eventually , given time and good legislation , the number of guns on the street will decrease and become manageable again , but this will not happen without controls on gun sales .","But in other cases , massacres were stopped early by the intervention of armed civilians , or off-duty or retired police officers who happened to be nearby .",Gun control,0.4642857142857143
1427,"That makes Americans more heavily armed than Russians , Pakistanis and people from Afghanistan .","Criminals will always find a way to obtain their guns , leaving law-abiding citizens without any weapons to use in defense .",Gun control,0.3214285714285714
1428,"If ordinary citizens can not own a gun or be protected by armed guards , then nobody should be allowed to own a gun or be protected by armed guards including President Obama and his children .","But maybe we could try to stop one act of evil , one act of violence .",Gun control,0.44642857142857145
1429,"In addition to these few examples of situations where mass-shootings happened in areas with guns , we have the perfect refutation of this ideal : the Fort Hood shooting .","Ultimately , simple gun laws will not prevent all gun deaths , but they will gradually reduce gun violence .",Gun control,0.3392857142857143
1430,They understand that the government/police have no duty to protect you as an individual ( and in reality can not ) .,"As for mass shootings : well , Australia ’s gone all the way from eleven a decade ( 1986-96 ) to zero .",Gun control,0.30357142857142855
1431,"He began the spree by shooting his own mother , all three of her dogs , and burning down her house .","If gun-shop owners had to notify the FBI when somebody on or previously on one of the terror watch lists purchased a weapon , agents could have investigated and perhaps prevented the attack .",Gun control,0.5
1432,"Just because someone is angry does n't always mean they will turn to violence because every person is different and just because they own a gun , does n't mean they are going to resort to pulling it out every time they get into an argument with their wife or child .",Guns which are seized by the police should be destroyed and removed from the market permanently .,Gun control,0.4642857142857143
1433,More gun control laws are needed to protect women from domestic abusers and stalkers .,"He disarmed everyone EXCEPT for the so-called “ master race ” , which made it easier to kill Jews , homosexuals , gypsies , political enemies , & so on & so fourth .",Gun control,0.30357142857142855
1434,The 2nd Amendment is to protect American citizens FROM the military and police .,"Here ’s the rather obvious problem with such thinking : Firearms are more lethal than knives , machetes and hammers .",Gun control,0.3214285714285714
1435,"I think we need to work on law enforcement strategies aiming at the people who are most likely to commit gun crimes , so we ’re looking at drug dealers , gang members , people who have engaged in violent crime in the past , and the areas in which they operate .","Of course , armed maniacs have attacked nearly every fora of American life , and any American could become a victim .",Gun control,0.4285714285714286
1436,Gun rights will protect you from a police state .,"Once they obtain these guns through the lax laws of the southern states , individuals are able to transport them up north and sell them in cities with stronger gun laws .",Gun control,0.39285714285714285
1437,"During the Iraq and Afghanistan wars , 5,364 US soldiers were killed in action between Oct. 7 , 2001 and Jan. 28 , 2015 ; between 2001 and 2012 6,410 women were killed with a gun by an intimate partner in the United States .",A woman 's risk of being murdered increases 500 % if a gun is present during a domestic dispute .,Gun control,0.6428571428571428
1438,"But for Kopel , the rigor , or laxity , of the permitting process from state to state is not his principal concern , because he believes that in most cases , the government has no right to interfere with an adult ’s decision to buy or carry a weapon .",Try convincing the parents of dead kids that their personal tragedies are n’t important .,Gun control,0.26785714285714285
1439,"Eventually , given time and good legislation , the number of guns on the street will decrease and become manageable again , but this will not happen without controls on gun sales .",So we can not have a prohibition of private ownership of firearms .,Gun control,0.44642857142857145
1440,Opponents maintain that a single life lost due to some maniac with a gun is just as excessive as 30 .,"Where previous efforts involved appeals to "" reasonable "" gun control , recent efforts have been cruder and more devious .",Gun control,0.5178571428571429
1441,"Though it is already illegal for felons to own weapons , I feel it is slightly overzealous ( so people sometimes end up losing their right to keep & bear arms for a “ white collar ” crime such as , say , a fake insurance card vs a “ blue collar ” crime such as unjustified homicide ) .","Just because there are other ways for people to kill one another , it does n’t mean that it is n’t in the public interest to restrict the most common way people currently kill each other .",Gun control,0.5178571428571429
1442,Mandating the registration of the mentally ill while prohibiting the registration of dangerous weapons is simply hypocritical and indicative of a person who is willing to sacrifice the freedom of others to gain a little more personal convenience .,"Similarly , we should have laws in place to prevent dangerous people from having guns — at the very least , required background checks for all gun sales .",Gun control,0.5892857142857143
1443,"But it is , in fact , possible to assess with some degree of accuracy how many crimes have been stopped because the intended victim , or a witness , was armed .","Crime statistics in Britain , where guns are much scarcer , bear this out .",Gun control,0.44642857142857145
1444,"To say these higher numbers are the result of fewer people able to arm themselves for defense is drastically jumping to a conclusion , but the fact does remain that more people are killing each other in the UK today than when guns were legal to have .",Many gun enthusiasts have begun suggesting a national registry of the mentally ill so that these people can be watched more carefully and those not on the list can remain free to awn weapons .,Gun control,0.44642857142857145
1445,Guns were the leading cause of death by homicide ( 66.6 % of all homicides ) and by suicide ( 52.2 % of all suicides ) .,"You can ban guns , but murderers always find a way to kill their victims .",Gun control,0.39285714285714285
1446,"“ We cherish our right to privacy , but we accept that you have to go through metal detectors before being allowed to board a plane .","These European nations , as well as Japan , boast lower murder rates to coincide with much stricter gun laws .",Gun control,0.375
1447,"61 % of men and 56 % of women surveyed by Pew Research said that stricter gun laws would "" make it more difficult for people to protect their homes and families . ""","Deaths from these shootings plummeted on average by 90 percent and injuries by 82 percent . """,Gun control,0.4642857142857143
1448,"All the numbers are higher in the US , of course , where there are more people , and there have been no more school shootings in the UK since Dunblane .","I can do a lot of damage to someone , and quite easily kill them , with my car .",Gun control,0.3392857142857143
1449,"The Brady Campaign to Prevent Gun Violence also gave President Obama an "" F , "" in part because he signed the Credit Card Accountability Responsibility and Disclosure Act of 2009 which included an amendment to allow the carrying of firearms in national parks .","Or , are the person ’s actions what justifies self-defense , not the object used ?",Gun control,0.3214285714285714
1450,Paris and San Bernardino show us that gun-free zones wo n’t stop terrorists .,Those fighting gun restrictions would argue that these figures merely demonstrate the need for residents of poorer neighborhoods to arm themselves for their own protection .,Gun control,0.39285714285714285
1451,"“ It ’s easy to say that if more people had guns to defend themselves , they could take criminals down , but I do n’t think concealed-carry weapons are the answer . ”","Concealed carry has been allowed at CSU since 2003 , and according to James Alderden , the former sheriff of Larimer County , which encompasses Fort Collins , violent crime at Colorado State has dropped since then .",Gun control,0.5714285714285714
1452,"The presence in the Columbine library of a well-trained , armed civilian attempting to stop the killers could hardly have made the situation worse .","Any subsequent military invasion — probably armed with AK-47 variants — would find it very easy to overrun civilians armed only with lever , bolt , and pump action weapons .",Gun control,0.44642857142857145
1453,"While what happened in Paris is terrible , it is actually far less harmful than the average WEEK in the USA in terms of casualties .","It is clear that the more lawful citizens we have that are armed , the safer we all are .",Gun control,0.44642857142857145
1454,"According to the NRA , “ Through 2010 , the nation ’s murder rate has decreased 52 percent to a 47-year low , and the total violent crime rate has decreased 48 percent to a 37-year low . ”","A lack of controls on guns may allow a woman to buy weapons for self-defense , but it also allows criminals to access said weapons — there is no exclusivity which guarantees that the women will be able to obtain a powerful weapon yet prevents the criminals from buying the very same weapons .",Gun control,0.4642857142857143
1455,"However , that largely backfired since , with every passing year , the murder rates in UK have increased .","Before anybody is able to buy a gun , they should be required to get firearms training , become certified through a state licensing process , get insurance for potential damages that their weapons may inflict , and register each and every one of their weapons with the state .",Gun control,0.4107142857142857
1456,"If I had my way on weapon control , I may improve the background check system ( specifically updating information about people ) , & make it illegal for a violent felon to own weapons or knowingly transfer weapons to violent felons .",">> reporter : sarah brady , who led the fight for handgun control after the 1981 assassination attempt against president reagan left her husband paralyzed hope this amounts to more than just talk .",Gun control,0.35714285714285715
1457,"We do n't know if the murderer in Newtown was suffering from a suicidal depression , but many mass shooters in the past were .",Our weapons technology is so great now that guns have become able to kill dozens of people in seconds — an impossibility during much of our country ’s cultural history of guns .,Gun control,0.35714285714285715
1458,The very tyranny our forefathers warned us about and set the Bill of Rights to protects us with .,"To them , it is ever more important to disarm the People they intend to rule before those People dispossess them of power .",Gun control,0.6071428571428571
1459,"In 2013 , according to the Centers for Disease Control and Prevention , the nation had more than 33,000 firearms deaths : 70 percent of all homicides ( 11,208 ) , more than half of all suicides ( 21,175 ) , and hundreds of accidental and unsolved deaths .","( At Virginia Tech , the gunman killed 30 students and faculty members in the 10 minutes it took the police to arrive and penetrate the building he had blockaded . )",Gun control,0.44642857142857145
1460,"In December 2007 , a man armed with a semiautomatic rifle and two pistols entered the New Life Church in Colorado Springs and killed two teenage girls before a church member , Jeanne Assam — a former Minneapolis police officer and a volunteer church security guard — shot and wounded the gunman , who then killed himself .","The US 9th Circuit Court of Appeals ruled in Peruta vs. San Diego by a 2-1 vote on Feb. 13 , 2014 that the Second Amendment requires states to "" permit some form of concealed carry for self-defense outside the home . """,Gun control,0.4285714285714286
1461,"Public safety should be left to professionally qualified police officers , not private citizens with little or no expert training .","Even if the government wanted to , they could not control guns already present … or guns that would find their way into those hands who want them .",Gun control,0.44642857142857145
1462,Gun accidents due to improper storage or use of firearms claim the lives of hundreds of children a year .,"Criminals do n't like finding themselves on the business end of a gun barrel any more than the rest of us do , which is why 74 % of them actively try to avoid breaking into houses when the owners are home .",Gun control,0.27083333333333337
1463,Alcohol kills more people than guns do ( 88K/yr http://www.cdc.gov/alcohol/fact-sheets/alcohol-use.htm ) ; and causes vastly more suffering .,"This argument is incorrect for two basic reasons : First , not only does statistical evidence show that gun ownership does not make a women any safer , but it often shows that gun ownership makes women less safe .",Gun control,0.30357142857142855
1464,The root of the problem is a total monopoly on force .,"Woman and weaker individuals may have no means of self-defense from rape or other crimes , especially in the inner city .",Gun control,0.44642857142857145
1465,"Even us dumb libertarians have finally recognized we must react vigorously against the word "" reasonable "" because the Left have redefined "" reasonable "" as "" the next step in our plan to implement totalitarianism .","Last Friday , 22-year-old college student Elliot Rodger went on a killing spree in the beachside college community where he shot three people dead after stabbing three others in his apartment .",Gun control,0.3214285714285714
1466,They know well that the powers that be in Washington DC have no capable method of controlling arms traffic in a nation of 300 million-plus people and more than 350 million guns .,"The very idea that tens of millions of competent adult citizens of good character armed with military type firearms like the M4 Carbine offer any form of deterrent to violent crime , terrorism or tyranny is manifestly ludicrous .",Gun control,0.5357142857142857
1467,"If the police lack the resources to maintain order , the proper solution is not to arm everybody , but to increase funding to the police and directing them to improve .","In The War on Guns , economist and gun rights advocate John Lott turns a skeptical eye to well-funded anti-gun studies and stories that perpetuate false statistics to frighten Americans into giving up their guns .",Gun control,0.3214285714285714
1468,"Even us dumb libertarians have finally recognized we must react vigorously against the word "" reasonable "" because the Left have redefined "" reasonable "" as "" the next step in our plan to implement totalitarianism .",The proposed regulations will ensure that the criminal will be better armed than the law-abiding citizen .,Gun control,0.4285714285714286
1469,It ’s very hard to find an initiative that is implementable and enforceable that would make any kind of an impact on gun crime .,"It is clear that the more lawful citizens we have that are armed , the safer we all are .",Gun control,0.375
1470,"In the aftermath of the Sandy Hook shooting , many politicians have begun to pivot towards the idea that gun control needs to be strengthened — this effort is being led by Democrats , but even many Republicans have begun to buck their longstanding deference to the NRA and gun lobbyists .","Larson tracks the gunmaker , the gundealer and the 16 year-old murderer .",Gun control,0.2857142857142857
1471,"If criminals know that people no longer have guns , then the crime rates would greatly increase .",Especially when you consider the massacres that have been prevented or interrupted by armed civilians before the police arrived .,Gun control,0.5535714285714286
1472,"Governments have been shown to be the most corrupt , most ruthless organizations on the planet .","Where guns are readily accessible , they can more easily fall into the hands of children .",Gun control,0.2142857142857143
1473,1 ) The right to bear arms is guaranteed in the Constitution .,"These groups are targeted precisely because they are vulnerable , and yet , since they often lack the political power to enact meaningful gun control restrictions , they are left defenseless .",Gun control,0.4107142857142857
1474,"If ordinary citizens can not own a gun or be protected by armed guards , then nobody should be allowed to own a gun or be protected by armed guards including President Obama and his children .","Or , are the person ’s actions what justifies self-defense , not the object used ?",Gun control,0.4642857142857143
1475,"If only everybody around was armed , an ordinary civilian could take out a mass killer before he got too far .","You can ban guns , but murderers always find a way to kill their victims .",Gun control,0.6428571428571428
1476,Right to bear arms .,"The term ' assault weapon ' was conjured up by anti-gun legislators to scare voters into thinking these firearms are something out of a horror movie … [ T ] he Colt AR-15 and Springfield M1A , both labeled ' assault weapons , ' are the rifles most used for marksmanship competitions in the United States .",Gun control,0.35714285714285715
1477,Gun control laws would prevent citizens from protecting themselves from foreign invaders .,"“ The universities are unable to protect people , but then they disable people from protecting themselves . ”",Gun control,0.6607142857142857
1478,"Thus the states can ban private gun ownership if they so wish or selectively disarm people they consider deviants like Jews , Muslims , blacks or homosexuals on the grounds that they are members of deviant cultures or are overrepresented in violent crimes like murder and pedophilia .","If even in Paris , if they had guns on the other side , going in the opposite direction , you would n't have 130 people plus dead .",Gun control,0.26785714285714285
1479,"If I had my way on weapon control , I may improve the background check system ( specifically updating information about people ) , & make it illegal for a violent felon to own weapons or knowingly transfer weapons to violent felons .","Background checks prevent criminals and other dangerous people from getting guns . """,Gun control,0.7678571428571428
1480,"“ The 2nd Amendment guarantees the right to bear arms , thus gun control measures are unconstitutional . ”","Even the lowest estimates show 30 % of U.S. households own at least one firearm , making it very easy for someone banned from purchasing a gun to obtain one from a friend , family member , or fellow criminal who already has one .",Gun control,0.48214285714285715
1481,"Alex Jones , radio host , in a Jan 7 , 2013 interview with Piers Morgan , stated , "" The Second Amendment is n't there for duck hunting , it 's there to protect us from tyrannical government and street thugs … 1776 will commence again if you try to take our firearms ! ""","The US Constitution ’s Second Amendment reads : “ A well regulated Militia , being necessary to the security of a free State , the right of the people to keep and bear Arms , shall not be infringed . ”",Gun control,0.7142857142857143
1482,"Also , recent studies show that states with right-to-carry laws are associated with substantially higher rates "" of aggravated assault , robbery , rape and murder .","Banning high-capacity magazines will not necessarily deter crime because even small gun magazines can be changed in seconds.The "" gun show loophole "" is virtually nonexistent because commercial dealers , who sell the majority of guns at shows and elsewhere , are bound by strict federal laws .",Gun control,0.4285714285714286
1483,"The Libertarian Party stated , "" A responsible , well-armed and trained citizenry is the best protection against domestic crime and the threat of foreign invasion . ""","Between 2005 and 2010 , 1.4 million guns were stolen from US homes during property crimes ( including burglary and car theft ) , a yearly average of 232,400 .",Gun control,0.4285714285714286
1484,1 ) The right to bear arms is guaranteed in the Constitution .,"Of course , it is possible that dangerous gun buyers will turn to other sources for their guns , but that is a reason to extend mandatory background checks to all gun sales , not just sales by licensed dealers .",Gun control,0.5178571428571429
1485,What are you going to do when someone breaks into your home ?,Having a gun in the house also increases your own chances of becoming the victim of a firearm-related homicide or suicide in the home .,Gun control,0.5
1486,"According to the left wingers , you should be able to defend yourself that long .",Guns are also used to stop tyrant governments which in the United States we have the right to do if our government becomes to powerful .,Gun control,0.5535714285714286
1487,"And if dead kindergartners do n’t deserve your attention , what does ?","The psychological terror mass shootings inflict , in sum , is part of the broader social inequality that vulnerable groups must endure .",Gun control,0.4285714285714286
1488,Mr Sager is also right that guns cause violence and gun crime has nothing to do with culture or media depictions of violence .,But how do you convince a third of the population to surrender their right to bear arms ?,Gun control,0.5178571428571429
1489,"There ’s always another "" common sense "" restriction to enact , spurred on by a tragedy that the last "" common sense "" restriction did n’t prevent and that the proposed new "" common sense "" restriction would not have prevented .","Now we can be safe , you can be happy — and Wall Street investors can keep profiting from guns and the misery they cause .",Gun control,0.4642857142857143
1490,"Background checks prevent criminals and other dangerous people from getting guns . ""","Crime rates , especially violent crime rates , are higher in poorer neighborhoods .",Gun control,0.3214285714285714
1491,"Restricting guns may not immediately stop hardened criminals from obtaining weapons , but it would help stop insane and violent people from getting them easily .","( At Virginia Tech , the gunman killed 30 students and faculty members in the 10 minutes it took the police to arrive and penetrate the building he had blockaded . )",Gun control,0.375
1492,"Also , the 2nd amendment protects our ownership for guns .","Ultimately , this solution is the most efficient and reliable method of stopping gun violence .",Gun control,0.3214285714285714
1493,"— PROFESSOR JOYCE LEE MALCOLM , Patrick Henry Professor of Constitutional Law and the Second Amendment , Antonin Scalia Law School , George Mason University "" John Lott 's new book , The War on Guns : Arming Yourself Against Gun Control Lies , is an indispensable source of facts , insights , and cogent argument .","I called Gray to ask him about his assertion that more guns mean more violence , noting that he himself travels the city with armed police bodyguards , a service not afforded the typical Washington resident .",Gun control,0.44642857142857145
1494,"But sure , if you think it 's that precious , we can compromise : If you love the Second Amendment that much , feel free to live in a powdered wig and shit in a chamberpot while trying to survive off what you can kill with an 18th century musket .","The system the founders set up is working . """,Gun control,0.5
1495,"There is , however , a steep social cost to that speculation if we allow it to block enactment of sensible policies , like universal background checks , that help to prevent dangerous people from getting guns .","Restrictions on gun ownership will only encourage outlaws to have heavy ammunition and high calibre weapons . """,Gun control,0.48214285714285715
1496,"“ The 2nd Amendment guarantees the right to bear arms , thus gun control measures are unconstitutional . ”","The second amendment was put down in order to allow every citizen to protect himself against burglars , and maybe a military invasion by another country .",Gun control,0.7142857142857143
1497,"Lawrence Hunter , Chairman of Revolution PAC , stated , "" The Founders understood that the right to own and bear laws is as fundamental and as essential to maintaining liberty as are the rights of free speech , a free press , freedom of religion and the other protections against government encroachments on liberty delineated in the Bill of Rights . """,THIS is why we have the 2nd Amendment .,Gun control,0.5535714285714286
1498,GOP candidates criticize the president ’s executive orders as doing too much to restrict the rights of law-abiding citizens .,"Criminals will always find a way to obtain their guns , leaving law-abiding citizens without any weapons to use in defense .",Gun control,0.6071428571428571
1499,"The entire premise of “ gun control ” is stupid , as is the idea of furthering 80 years of increasing restrictions that are effectively meaningless .","The various gun control proposals on today ’s agenda — including licensing , waiting periods , and bans on so-called Saturday night specials — are of little , if any , value as crime-fighting measures .",Gun control,0.75
1500,"Israel and Switzerland are the two model examples of developed countries that have high levels of gun ownership , yet low levels of gun crime .",Almost all of the participants in the first and second scenarios who engaged the “ bad guy ” were killed .,Gun control,0.2857142857142857
1501,"Terrorism , school shootings , and other modern circumstances make guns more dangerous nowadays .",“ Gun laws do n’t work because they make it so only criminals have guns . ”,Gun control,0.48214285714285715
1502,Adam Lanza ’s ( the Sandy Hook shooter ) mother had numerous guns in her house when she became the first victim of the Sandy Hook shooting spree .,"A study published in the American Journal of Public Health found that "" legal purchase of a handgun appears to be associated with a long-lasting increased risk of violent death "" According to a Mar. 10 , 2016 Lancet study , implementing federal universal background checks could reduce firearm deaths by a projected 56.9 % ; background checks for ammunition purchases could reduce deaths by a projected 80.7 % ; and gun identification requirements could reduce deaths by a projected 82.5 % .",Gun control,0.6785714285714286
1503,The group says laws requiring background checks have prevented the purchase of guns by nearly 2 million people who should not have had them .,"“ We all believe in the First Amendment , the guarantee of free speech , but we accept that you ca n’t yell ‘ fire ’ in a theater . ”",Gun control,0.375
1504,"Guns , even those owned by licensed and trained individuals , she insists , would simply make a campus more dangerous .","When the universal registration mandate hits , I 'll probably register my least favorite couple of guns , that I wo n't miss when registration is followed , as night follows day , with confiscation .",Gun control,0.375
1505,The government is trying to obtain too much power over the personal choices of citizens .,"While gun ownership doubled in the twentieth century , the murder rate decreased .",Gun control,0.2857142857142857
1506,"As mention in the very beginning , the number of guns present in United States alone , is higher than those present in a number of countries combined .","But there are n't mass shootings every few weeks in England or Costa Rica or Japan , and the reason is that people in those places who have these impulses do n't have an easy way to access lethal weapons and unlimited ammunition .",Gun control,0.5892857142857143
1507,Our weapons technology is so great now that guns have become able to kill dozens of people in seconds — an impossibility during much of our country ’s cultural history of guns .,"But these gun-control efforts , while noble , would only have a modest impact on the rate of gun violence in America .",Gun control,0.4642857142857143
1508,We would not be a safer society if we could eliminate all of the assault weapons because people could substitute for them non-assault weapons that are exactly the same .,"Without guns , people would still kill others , but it would be far more difficult to accrue high body counts .",Gun control,0.6607142857142857
1509,"There are armed criminals shooting each other every day , and their guns do n't protect them .","In 2010 , there were 36,341 emergency room visits and 25,024 hospitalizations for gun injuries , costing an estimated $ 6.3 million .",Gun control,0.3392857142857143
1510,Only law-abiding citizens are genuinely effected by further restrictions .,"The flu and related pneumonia ( 875,143 deaths ) ; traffic accidents ( 594,280 deaths ) ; and poisoning whether via accident , homicide , or suicide ( 475,907 deaths ) all killed more people between 1999 and 2013 than firearms .",Gun control,0.375
1511,One may never know when a massacre may break out and he/she may be attacked .,"If the killers knew that every person in the church was armed , or that there were guards in school who possessed automatic weapons , then they would think twice before entering its premises .",Gun control,0.6607142857142857
1512,"Florida — which has among the most relaxed standards for gun permitting , and granted a license to George Zimmerman , who famously killed Trayvon Martin , apparently during an exercise in freelance vigilantism — is a case in point .","The gun lobby must also agree that concealed-carry permits should be granted only to people who pass rigorous criminal checks , as well as thorough training-and-safety courses .",Gun control,0.5178571428571429
1513,o The criteria contained in Federal law [ 18 USC - 922 - Unlawful Acts ] needs to be reviewed BY THE COURTS and updated by congress to ONLY INCLUDE THOSE PERSONS ADJUDICATED TO BE A THREAT TO THEMSELVES OR OTHERS as prohibited from possessing firearms and this law needs to be the ONLY criteria used by the NICS for verification .,The idea that these evil devices should be used to by individuals or the state to maintain social order by controlling violent people is immoral and akin to supporting torture and the death penalty .,Gun control,0.5
1514,The notes from the Constitutional Convention do not mention an individual right to a gun for self-defense .,The problem is implementing and enforcing such a system .,Gun control,0.35714285714285715
1515,And dangerous felons are TRYING to get guns ; 39 % of state firearms applications are denied because of a felony conviction .,"We had an armed intruder who was a career felon , mentally ill , 6 ’ 4 ″ tall , 247 pound , and armed .",Gun control,0.53125
1516,"Michael Waldman , JD , President of the Brennan Center for Justice at the New York University School of Law , stated there is nothing about an individual right to bear arms in the notes about the Second Amendment when it was being drafted , discussed , or ratified ; the US Supreme Court declined to rule in favor of the individual right four times between 1876 and 1939 ; and all law articles on the Second Amendment from 1888 to 1959 stated that an individual right was not guaranteed .",Another popular proposed policy is mandating background checks for private sales .,Gun control,0.48214285714285715
1517,"Talking about cultural divides in this country , you know , it is important for people in urban America to understand that families go out together and kids go out with their parents and they hunt and they enjoy the outdoors and that is a lifestyle that should not be condemned ... If anyone thinks that gun control itself is going to solve the problem of violence in this country , you 're terribly mistaken .","In 2009 , a German high school student went on a rampage and killed 15 people .",Gun control,0.2857142857142857
